,Player Code,Player Name,Season Year,Age,Team (3 Letter)
11828,gasolpa01CHI,Pau Gasol,2016,35,CHI
11829,gayru01SAC,Rudy Gay,2016,29,SAC
11830,geeal01NOP,Alonzo Gee,2016,28,NOP
11831,georgpa01IND,Paul George,2016,25,IND
11832,gibsota01CHI,Taj Gibson,2016,30,CHI
11833,ginobma01SAS,Manu Ginóbili,2016,38,SAS
11834,goberru01UTA,Rudy Gobert,2016,23,UTA
11835,goodedr01WAS,Drew Gooden,2016,34,WAS
11836,goodwar01PHO,Archie Goodwin,2016,21,PHO
11837,gordoaa01ORL,Aaron Gordon,2016,20,ORL
11838,gordoer01NOP,Eric Gordon,2016,27,NOP
11839,gortama01WAS,Marcin Gortat,2016,31,WAS
11840,goudean01HOU,Andrew Goudelock,2016,27,HOU
11841,grantje01PHI,Jerami Grant,2016,21,PHI
11842,grantje02NYK,Jerian Grant,2016,23,NYK
11843,greenda02SAS,Danny Green,2016,28,SAS
11844,greendr01GSW,Draymond Green,2016,25,GSW
11845,greener01TOT,Erick Green,2016,24,TOT
11846,greener01DEN,Erick Green,2016,24,DEN
11847,greener01UTA,Erick Green,2016,24,UTA
11848,greenge01MIA,Gerald Green,2016,30,MIA
11849,greenja01MEM,JaMychal Green,2016,25,MEM
11850,greenje02TOT,Jeff Green,2016,29,TOT
11851,greenje02MEM,Jeff Green,2016,29,MEM
11852,greenje02LAC,Jeff Green,2016,29,LAC
11853,griffbl01LAC,Blake Griffin,2016,26,LAC
11854,gutiejo01CHO,Jorge Gutiérrez,2016,27,CHO
11855,hairspj02TOT,P.J. Hairston,2016,23,TOT
11856,hairspj02CHO,P.J. Hairston,2016,23,CHO
11857,hairspj02MEM,P.J. Hairston,2016,23,MEM
11858,hamiljo02NOP,Jordan Hamilton,2016,25,NOP
11859,hansbty01CHO,Tyler Hansbrough,2016,30,CHO
11860,hardati02ATL,Tim Hardaway Jr.,2016,23,ATL
11861,hardeja01HOU,James Harden,2016,26,HOU
11862,harklma01POR,Maurice Harkless,2016,22,POR
11863,harpeju01DET,Justin Harper,2016,26,DET
11864,harremo01HOU,Montrezl Harrell,2016,22,HOU
11865,harride01DAL,Devin Harris,2016,32,DAL
11866,harriga01DEN,Gary Harris,2016,21,DEN
11867,harrijo01CLE,Joe Harris,2016,24,CLE
11868,harrito02TOT,Tobias Harris,2016,23,TOT
11869,harrito02ORL,Tobias Harris,2016,23,ORL
11870,harrito02DET,Tobias Harris,2016,23,DET
11871,harriaa01CHO,Aaron Harrison,2016,21,CHO
11872,hasleud01MIA,Udonis Haslem,2016,35,MIA
11873,hawessp01CHO,Spencer Hawes,2016,27,CHO
11874,hayesch01HOU,Chuck Hayes,2016,32,HOU
11875,haywago01UTA,Gordon Hayward,2016,25,UTA
11876,hendege02POR,Gerald Henderson,2016,28,POR
11877,hensojo01MIL,John Henson,2016,25,MIL
11878,hezonma01ORL,Mario Hezonja,2016,20,ORL
11879,hibbero01LAL,Roy Hibbert,2016,29,LAL
11880,hicksjj01TOT,J.J. Hickson,2016,27,TOT
11881,hicksjj01DEN,J.J. Hickson,2016,27,DEN
11882,hicksjj01WAS,J.J. Hickson,2016,27,WAS
11883,hilarne01WAS,Nenê,2016,33,WAS
11884,hillge01IND,George Hill,2016,29,IND
11885,hilljo01IND,Jordan Hill,2016,28,IND
11886,hillso01IND,Solomon Hill,2016,24,IND
11887,hillida01DET,Darrun Hilliard,2016,22,DET
11888,hinriki01TOT,Kirk Hinrich,2016,35,TOT
11889,hinriki01CHI,Kirk Hinrich,2016,35,CHI
11890,hinriki01ATL,Kirk Hinrich,2016,35,ATL
11891,holidjr01NOP,Jrue Holiday,2016,25,NOP
11892,holidju01TOT,Justin Holiday,2016,26,TOT
11893,holidju01ATL,Justin Holiday,2016,26,ATL
11894,holidju01CHI,Justin Holiday,2016,26,CHI
11895,holliry01TOT,Ryan Hollins,2016,31,TOT
11896,holliry01WAS,Ryan Hollins,2016,31,WAS
11897,holliry01MEM,Ryan Hollins,2016,31,MEM
11898,holliro01BRK,Rondae Hollis-Jefferson,2016,21,BRK
11899,holmeri01PHI,Richaun Holmes,2016,22,PHI
11900,hoodro01UTA,Rodney Hood,2016,23,UTA
11901,horfoal01ATL,Al Horford,2016,29,ATL
11902,howardw01HOU,Dwight Howard,2016,30,HOU
11903,huertma01LAL,Marcelo Huertas,2016,32,LAL
11904,huestjo01OKC,Josh Huestis,2016,24,OKC
11905,humphkr01TOT,Kris Humphries,2016,30,TOT
11906,humphkr01WAS,Kris Humphries,2016,30,WAS
11907,humphkr01PHO,Kris Humphries,2016,30,PHO
11908,humphkr01ATL,Kris Humphries,2016,30,ATL
11909,hunterj01BOS,R.J. Hunter,2016,22,BOS
11910,ibakase01OKC,Serge Ibaka,2016,26,OKC
11911,iguodan01GSW,Andre Iguodala,2016,32,GSW
11912,ilyaser01TOT,Ersan İlyasova,2016,28,TOT
11913,ilyaser01DET,Ersan İlyasova,2016,28,DET
11914,ilyaser01ORL,Ersan İlyasova,2016,28,ORL
11915,inglejo01UTA,Joe Ingles,2016,28,UTA
11916,inglida01MIL,Damien Inglis,2016,20,MIL
11917,irvinky01CLE,Kyrie Irving,2016,23,CLE
11918,jackja01BRK,Jarrett Jack,2016,32,BRK
11919,jacksre01DET,Reggie Jackson,2016,25,DET
11920,jamesle01CLE,LeBron James,2016,31,CLE
11921,jeffeal01CHO,Al Jefferson,2016,31,CHO
11922,jeffeco01PHO,Cory Jefferson,2016,25,PHO
11923,jefferi01CLE,Richard Jefferson,2016,35,CLE
11924,jenkijo01TOT,John Jenkins,2016,24,TOT
11925,jenkijo01DAL,John Jenkins,2016,24,DAL
11926,jenkijo01PHO,John Jenkins,2016,24,PHO
11927,jennibr01TOT,Brandon Jennings,2016,26,TOT
11928,jennibr01DET,Brandon Jennings,2016,26,DET
11929,jennibr01ORL,Brandon Jennings,2016,26,ORL
11930,jerebjo01BOS,Jonas Jerebko,2016,28,BOS
11931,johnsam01BOS,Amir Johnson,2016,28,BOS
11932,johnsch04UTA,Chris Johnson,2016,25,UTA
11933,johnsja01TOR,James Johnson,2016,28,TOR
11934,johnsjo02TOT,Joe Johnson,2016,34,TOT
11935,johnsjo02BRK,Joe Johnson,2016,34,BRK
11936,johnsjo02MIA,Joe Johnson,2016,34,MIA
11937,johnsor01TOT,Orlando Johnson,2016,26,TOT
11938,johnsor01PHO,Orlando Johnson,2016,26,PHO
11939,johnsor01NOP,Orlando Johnson,2016,26,NOP
11940,johnsst04DET,Stanley Johnson,2016,19,DET
11941,johnsty01MIA,Tyler Johnson,2016,23,MIA
11942,johnswe01LAC,Wesley Johnson,2016,28,LAC
11943,jokicni01DEN,Nikola Jokić,2016,20,DEN
11944,jonesda02CLE,Dahntay Jones,2016,35,CLE
11945,jonesja02CLE,James Jones,2016,35,CLE
11946,joneste01HOU,Terrence Jones,2016,24,HOU
11947,jonesty01MIN,Tyus Jones,2016,19,MIN
11948,jordade01LAC,DeAndre Jordan,2016,27,LAC
11949,josepco01TOR,Cory Joseph,2016,24,TOR
11950,kamanch01POR,Chris Kaman,2016,33,POR
11951,kaminfr01CHO,Frank Kaminsky,2016,22,CHO
11952,kanteen01OKC,Enes Kanter,2016,23,OKC
11953,karasse01BRK,Sergey Karasev,2016,22,BRK
11954,kaunsa01CLE,Sasha Kaun,2016,30,CLE
11955,kellyry01LAL,Ryan Kelly,2016,24,LAL
11956,kiddgmi01CHO,Michael Kidd-Gilchrist,2016,22,CHO
11957,kilpase01TOT,Sean Kilpatrick,2016,26,TOT
11958,kilpase01DEN,Sean Kilpatrick,2016,26,DEN
11959,kilpase01BRK,Sean Kilpatrick,2016,26,BRK
11960,knighbr03PHO,Brandon Knight,2016,24,PHO
11961,korveky01ATL,Kyle Korver,2016,34,ATL
11962,koufoko01SAC,Kosta Koufos,2016,26,SAC
11963,lambje01CHO,Jeremy Lamb,2016,23,CHO
11964,landrca01PHI,Carl Landry,2016,32,PHI
11965,larkish01BRK,Shane Larkin,2016,23,BRK
11966,lauvejo01DEN,Joffrey Lauvergne,2016,24,DEN
11967,lavinza01MIN,Zach LaVine,2016,20,MIN
11968,lawsoty01TOT,Ty Lawson,2016,28,TOT
11969,lawsoty01HOU,Ty Lawson,2016,28,HOU
11970,lawsoty01IND,Ty Lawson,2016,28,IND
11971,leeco01TOT,Courtney Lee,2016,30,TOT
11972,leeco01MEM,Courtney Lee,2016,30,MEM
11973,leeco01CHO,Courtney Lee,2016,30,CHO
11974,leeda02TOT,David Lee,2016,32,TOT
11975,leeda02BOS,David Lee,2016,32,BOS
11976,leeda02DAL,David Lee,2016,32,DAL
11977,lenal01PHO,Alex Len,2016,22,PHO
11978,leonaka01SAS,Kawhi Leonard,2016,24,SAS
11979,leoname01POR,Meyers Leonard,2016,23,POR
11980,leuerjo01PHO,Jon Leuer,2016,26,PHO
11981,lillada01POR,Damian Lillard,2016,25,POR
11982,linje01CHO,Jeremy Lin,2016,27,CHO
11983,livinsh01GSW,Shaun Livingston,2016,30,GSW
11984,looneke01GSW,Kevon Looney,2016,19,GSW
11985,lopezbr01BRK,Brook Lopez,2016,27,BRK
11986,lopezro01NYK,Robin Lopez,2016,27,NYK
11987,loveke01CLE,Kevin Love,2016,27,CLE
11988,lowryky01TOR,Kyle Lowry,2016,29,TOR
11989,lylestr01UTA,Trey Lyles,2016,20,UTA
11990,macksh01TOT,Shelvin Mack,2016,25,TOT
11991,macksh01ATL,Shelvin Mack,2016,25,ATL
11992,macksh01UTA,Shelvin Mack,2016,25,UTA
11993,mahinia01IND,Ian Mahinmi,2016,29,IND
11994,marblde01ORL,Devyn Marble,2016,23,ORL
11995,marjabo01SAS,Boban Marjanović,2016,27,SAS
11996,marshke01PHI,Kendall Marshall,2016,24,PHI
11997,martija01MEM,Jarell Martin,2016,21,MEM
11998,martike02TOT,Kevin Martin,2016,32,TOT
11999,martike02MIN,Kevin Martin,2016,32,MIN
12000,martike02SAS,Kevin Martin,2016,32,SAS
12001,matthwe02DAL,Wesley Matthews,2016,29,DAL
12002,mayooj01MIL,O.J. Mayo,2016,28,MIL
12003,mbahalu01LAC,Luc Mbah a Moute,2016,29,LAC
12004,mcadoja01GSW,James Michael McAdoo,2016,23,GSW
12005,mccalra01TOT,Ray McCallum,2016,24,TOT
12006,mccalra01SAS,Ray McCallum,2016,24,SAS
12007,mccalra01MEM,Ray McCallum,2016,24,MEM
12008,mccolcj01POR,CJ McCollum,2016,24,POR
12009,mccontj01PHI,T.J. McConnell,2016,23,PHI
12010,mcculch01BRK,Chris McCullough,2016,20,BRK
12011,mcdankj01HOU,K.J. McDaniels,2016,22,HOU
12012,mcderdo01CHI,Doug McDermott,2016,24,CHI
12013,mcgarmi01OKC,Mitch McGary,2016,23,OKC
12014,mcgeeja01DAL,JaVale McGee,2016,28,DAL
12015,mclembe01SAC,Ben McLemore,2016,22,SAC
12016,mcraejo01TOT,Jordan McRae,2016,24,TOT
12017,mcraejo01PHO,Jordan McRae,2016,24,PHO
12018,mcraejo01CLE,Jordan McRae,2016,24,CLE
12019,mcrobjo01MIA,Josh McRoberts,2016,28,MIA
12020,meeksjo01DET,Jodie Meeks,2016,28,DET
12021,mejrisa01DAL,Salah Mejri,2016,29,DAL
12022,mickejo01BOS,Jordan Mickey,2016,21,BOS
12023,middlkh01MIL,Khris Middleton,2016,24,MIL
12024,milescj01IND,C.J. Miles,2016,28,IND
12025,millean02TOT,Andre Miller,2016,39,TOT
12026,millean02MIN,Andre Miller,2016,39,MIN
12027,millean02SAS,Andre Miller,2016,39,SAS
12028,millemi01DEN,Mike Miller,2016,35,DEN
12029,millspa02SAS,Patty Mills,2016,27,SAS
12030,millsel01UTA,Elijah Millsap,2016,28,UTA
12031,millspa01ATL,Paul Millsap,2016,30,ATL
12032,mirotni01CHI,Nikola Mirotić,2016,24,CHI
12033,mohamna01OKC,Nazr Mohammed,2016,38,OKC
12034,monrogr01MIL,Greg Monroe,2016,25,MIL
12035,montelu01POR,Luis Montero,2016,22,POR
12036,mooreet01CHI,E'Twaun Moore,2016,26,CHI
12037,moreler01SAC,Eric Moreland,2016,24,SAC
12038,morrima03DET,Marcus Morris,2016,26,DET
12039,morrima02TOT,Markieff Morris,2016,26,TOT
12040,morrima02PHO,Markieff Morris,2016,26,PHO
12041,morrima02WAS,Markieff Morris,2016,26,WAS
12042,morroan01OKC,Anthony Morrow,2016,30,OKC
12043,motiedo01HOU,Donatas Motiejūnas,2016,25,HOU
12044,mozgoti01CLE,Timofey Mozgov,2016,29,CLE
12045,mudiaem01DEN,Emmanuel Mudiay,2016,19,DEN
12046,muhamsh01MIN,Shabazz Muhammad,2016,23,MIN
12047,munfoxa02MEM,Xavier Munford,2016,23,MEM
12048,muscami01ATL,Mike Muscala,2016,24,ATL
12049,nancela02LAL,Larry Nance Jr.,2016,23,LAL
12050,napiesh01ORL,Shabazz Napier,2016,24,ORL
12051,nealga01WAS,Gary Neal,2016,31,WAS
12052,nelsoja01DEN,Jameer Nelson,2016,33,DEN
12053,netora01UTA,Raul Neto,2016,23,UTA
12054,nichoan01ORL,Andrew Nicholson,2016,26,ORL
12055,noahjo01CHI,Joakim Noah,2016,30,CHI
12056,noelne01PHI,Nerlens Noel,2016,21,PHI
12057,noguelu01TOR,Lucas Nogueira,2016,23,TOR
12058,novakst01TOT,Steve Novak,2016,32,TOT
12059,novakst01OKC,Steve Novak,2016,32,OKC
12060,novakst01MIL,Steve Novak,2016,32,MIL
12061,nowitdi01DAL,Dirk Nowitzki,2016,37,DAL
12062,nurkiju01DEN,Jusuf Nurkić,2016,21,DEN
12063,obriejj01UTA,J.J. O'Brien,2016,23,UTA
12064,obryajo01MIL,Johnny O'Bryant,2016,22,MIL
12065,oquinky01NYK,Kyle O'Quinn,2016,25,NYK
12066,okafoja01PHI,Jahlil Okafor,2016,20,PHI
12067,oladivi01ORL,Victor Oladipo,2016,23,ORL
12068,olynyke01BOS,Kelly Olynyk,2016,24,BOS
12069,oubreke01WAS,Kelly Oubre Jr.,2016,20,WAS
12070,pachuza01DAL,Zaza Pachulia,2016,31,DAL
12071,papanko01DEN,Kostas Papanikolaou,2016,25,DEN
12072,parkeja01MIL,Jabari Parker,2016,20,MIL
12073,parketo01SAS,Tony Parker,2016,33,SAS
12074,parsoch01DAL,Chandler Parsons,2016,27,DAL
12075,pattela01ATL,Lamar Patterson,2016,24,ATL
12076,pattepa01TOR,Patrick Patterson,2016,26,TOR
12077,paulch01LAC,Chris Paul,2016,30,LAC
12078,paynead01MIN,Adreian Payne,2016,24,MIN
12079,payneca01OKC,Cameron Payne,2016,21,OKC
12080,paytoel01ORL,Elfrid Payton,2016,21,ORL
12081,pekovni01MIN,Nikola Peković,2016,30,MIN
12082,perkike01NOP,Kendrick Perkins,2016,31,NOP
12083,piercpa01LAC,Paul Pierce,2016,38,LAC
12084,pleisti01UTA,Tibor Pleiß,2016,26,UTA
12085,plumlma01POR,Mason Plumlee,2016,25,POR
12086,plumlmi01MIL,Miles Plumlee,2016,27,MIL
12087,porteot01WAS,Otto Porter,2016,22,WAS
12088,portibo01CHI,Bobby Portis,2016,20,CHI
12089,porzikr01NYK,Kristaps Porziņģis,2016,20,NYK
12090,poweldw01DAL,Dwight Powell,2016,24,DAL
12091,powelno01TOR,Norman Powell,2016,22,TOR
12092,pressph01TOT,Phil Pressey,2016,24,TOT
12093,pressph01PHI,Phil Pressey,2016,24,PHI
12094,pressph01PHO,Phil Pressey,2016,24,PHO
12095,pricero01PHO,Ronnie Price,2016,32,PHO
12096,prigipa01LAC,Pablo Prigioni,2016,38,LAC
12097,princta01MIN,Tayshaun Prince,2016,35,MIN
12098,randlju01LAL,Julius Randle,2016,21,LAL
12099,randoza01MEM,Zach Randolph,2016,34,MEM
12100,redicjj01LAC,J.J. Redick,2016,31,LAC
12101,reedwi02BRK,Willie Reed,2016,25,BRK
12102,richajo01MIA,Josh Richardson,2016,22,MIA
12103,riverau01LAC,Austin Rivers,2016,23,LAC
12104,roberan03OKC,Andre Roberson,2016,24,OKC
12105,roberbr01TOT,Brian Roberts,2016,30,TOT
12106,roberbr01CHO,Brian Roberts,2016,30,CHO
12107,roberbr01POR,Brian Roberts,2016,30,POR
12108,robingl02IND,Glenn Robinson III,2016,22,IND
12109,robinna01NOP,Nate Robinson,2016,31,NOP
12110,robinth01BRK,Thomas Robinson,2016,24,BRK
12111,rondora01SAC,Rajon Rondo,2016,29,SAC
12112,rosede01CHI,Derrick Rose,2016,27,CHI
12113,rosste01TOR,Terrence Ross,2016,24,TOR
12114,roziete01BOS,Terry Rozier,2016,21,BOS
12115,rubiori01MIN,Ricky Rubio,2016,25,MIN
12116,rudezda01MIN,Damjan Rudež,2016,29,MIN
12117,rushbr01GSW,Brandon Rush,2016,30,GSW
12118,russeda01LAL,D'Angelo Russell,2016,19,LAL
12119,sacrero01LAL,Robert Sacre,2016,26,LAL
12120,sampsja02TOT,JaKarr Sampson,2016,22,TOT
12121,sampsja02PHI,JaKarr Sampson,2016,22,PHI
12122,sampsja02DEN,JaKarr Sampson,2016,22,DEN
12123,schrode01ATL,Dennis Schröder,2016,22,ATL
12124,scolalu01TOR,Luis Scola,2016,35,TOR
12125,scottmi01ATL,Mike Scott,2016,27,ATL
12126,sefolth01ATL,Thabo Sefolosha,2016,31,ATL
12127,serapke01NYK,Kevin Séraphin,2016,26,NYK
12128,sessira01WAS,Ramon Sessions,2016,29,WAS
12129,shumpim01CLE,Iman Shumpert,2016,25,CLE
12130,simmojo02SAS,Jonathon Simmons,2016,26,SAS
12131,simshe01BRK,Henry Sims,2016,25,BRK
12132,singlky01OKC,Kyle Singler,2016,27,OKC
12133,sloando01BRK,Donald Sloan,2016,28,BRK
12134,smartma01BOS,Marcus Smart,2016,21,BOS
12135,smithgr02MIN,Greg Smith,2016,25,MIN
12136,smithis01TOT,Ish Smith,2016,27,TOT
12137,smithis01NOP,Ish Smith,2016,27,NOP
12138,smithis01PHI,Ish Smith,2016,27,PHI
12139,smithjr01CLE,J.R. Smith,2016,30,CLE
12140,smithja02ORL,Jason Smith,2016,29,ORL
12141,smithjo03TOT,Josh Smith,2016,30,TOT
12142,smithjo03LAC,Josh Smith,2016,30,LAC
12143,smithjo03HOU,Josh Smith,2016,30,HOU
12144,smithru01MEM,Russ Smith,2016,24,MEM
12145,snellto01CHI,Tony Snell,2016,24,CHI
12146,speigma01GSW,Marreese Speights,2016,28,GSW
12147,splitti01ATL,Tiago Splitter,2016,31,ATL
12148,stausni01PHI,Nik Stauskas,2016,22,PHI
12149,stephla01TOT,Lance Stephenson,2016,25,TOT
12150,stephla01LAC,Lance Stephenson,2016,25,LAC
12151,stephla01MEM,Lance Stephenson,2016,25,MEM
12152,stephal01TOT,Alex Stepheson,2016,28,TOT
12153,stephal01LAC,Alex Stepheson,2016,28,LAC
12154,stephal01MEM,Alex Stepheson,2016,28,MEM
12155,stokeja01TOT,Jarnell Stokes,2016,22,TOT
12156,stokeja01MEM,Jarnell Stokes,2016,22,MEM
12157,stokeja01MIA,Jarnell Stokes,2016,22,MIA
12158,stoudam01MIA,Amar'e Stoudemire,2016,33,MIA
12159,stuckro01IND,Rodney Stuckey,2016,29,IND
12160,sullija01BOS,Jared Sullinger,2016,23,BOS
12161,tavarwa01ATL,Edy Tavares,2016,23,ATL
12162,teaguje01ATL,Jeff Teague,2016,27,ATL
12163,teletmi01PHO,Mirza Teletović,2016,30,PHO
12164,templga01WAS,Garrett Temple,2016,29,WAS
12165,terryja01HOU,Jason Terry,2016,38,HOU
12166,thomais02BOS,Isaiah Thomas,2016,26,BOS
12167,thomala01NYK,Lance Thomas,2016,27,NYK
12168,thompho01PHI,Hollis Thompson,2016,24,PHI
12169,thompja02TOT,Jason Thompson,2016,29,TOT
12170,thompja02GSW,Jason Thompson,2016,29,GSW
12171,thompja02TOR,Jason Thompson,2016,29,TOR
12172,thompkl01GSW,Klay Thompson,2016,25,GSW
12173,thomptr01CLE,Tristan Thompson,2016,24,CLE
12174,thornma01TOT,Marcus Thornton,2016,28,TOT
12175,thornma01HOU,Marcus Thornton,2016,28,HOU
12176,thornma01WAS,Marcus Thornton,2016,28,WAS
12177,tollian01DET,Anthony Tolliver,2016,30,DET
12178,toupaax01DEN,Axel Toupane,2016,23,DEN
12179,townska01MIN,Karl-Anthony Towns,2016,20,MIN
12180,tuckepj01PHO,P.J. Tucker,2016,30,PHO
12181,turneev01BOS,Evan Turner,2016,27,BOS
12182,turnemy01IND,Myles Turner,2016,19,IND
12183,udrihbe01TOT,Beno Udrih,2016,33,TOT
12184,udrihbe01MEM,Beno Udrih,2016,33,MEM
12185,udrihbe01MIA,Beno Udrih,2016,33,MIA
12186,valanjo01TOR,Jonas Valančiūnas,2016,23,TOR
12187,varejan01TOT,Anderson Varejão,2016,33,TOT
12188,varejan01CLE,Anderson Varejão,2016,33,CLE
12189,varejan01GSW,Anderson Varejão,2016,33,GSW
12190,vasqugr01MIL,Greivis Vásquez,2016,29,MIL
12191,vaughra01MIL,Rashad Vaughn,2016,19,MIL
12192,villach01DAL,Charlie Villanueva,2016,31,DAL
12193,vonleno01POR,Noah Vonleh,2016,20,POR
12194,vucevni01ORL,Nikola Vučević,2016,25,ORL
12195,vujacsa01NYK,Sasha Vujačić,2016,31,NYK
12196,wadedw01MIA,Dwyane Wade,2016,34,MIA
12197,waitedi01OKC,Dion Waiters,2016,24,OKC
12198,walkeke02CHO,Kemba Walker,2016,25,CHO
12199,walljo01WAS,John Wall,2016,25,WAS
12200,warretj01PHO,T.J. Warren,2016,22,PHO
12201,watsocj01ORL,C.J. Watson,2016,31,ORL
12202,weberbr01TOT,Briante Weber,2016,23,TOT
12203,weberbr01MEM,Briante Weber,2016,23,MEM
12204,weberbr01MIA,Briante Weber,2016,23,MIA
12205,weemsso01TOT,Sonny Weems,2016,29,TOT
12206,weemsso01PHO,Sonny Weems,2016,29,PHO
12207,weemsso01PHI,Sonny Weems,2016,29,PHI
12208,westda01SAS,David West,2016,35,SAS
12209,westbru01OKC,Russell Westbrook,2016,27,OKC
12210,whiteha01MIA,Hassan Whiteside,2016,26,MIA
12211,whittsh01IND,Shayne Whittington,2016,24,IND
12212,wiggian01MIN,Andrew Wiggins,2016,20,MIN
12213,wilcocj01LAC,C.J. Wilcox,2016,25,LAC
12214,willial03PHO,Alan Williams,2016,23,PHO
12215,willide01DAL,Deron Williams,2016,31,DAL
12216,willide02NYK,Derrick Williams,2016,24,NYK
12217,williel01MEM,Elliot Williams,2016,26,MEM
12218,willilo02LAL,Lou Williams,2016,29,LAL
12219,willima02CHO,Marvin Williams,2016,29,CHO
12220,willima01CLE,Mo Williams,2016,33,CLE
12221,winslju01MIA,Justise Winslow,2016,19,MIA
12222,witheje01UTA,Jeff Withey,2016,25,UTA
12223,woodch01PHI,Christian Wood,2016,20,PHI
12224,artesro01LAL,Metta World Peace,2016,36,LAL
12225,wrighbr03MEM,Brandan Wright,2016,28,MEM
12226,wrighde01TOR,Delon Wright,2016,23,TOR
12227,wroteto01PHI,Tony Wroten,2016,22,PHI
12228,youngja01BOS,James Young,2016,20,BOS
12229,youngjo01IND,Joe Young,2016,23,IND
12230,youngni01LAL,Nick Young,2016,30,LAL
12231,youngth01BRK,Thaddeus Young,2016,27,BRK
12232,zelleco01CHO,Cody Zeller,2016,23,CHO
12233,zellety01BOS,Tyler Zeller,2016,26,BOS
12234,abrinal01OKC,Álex Abrines,2017,23,OKC
12235,acyqu01TOT,Quincy Acy,2017,26,TOT
12236,acyqu01DAL,Quincy Acy,2017,26,DAL
12237,acyqu01BRK,Quincy Acy,2017,26,BRK
12238,adamsst01OKC,Steven Adams,2017,23,OKC
12239,afflaar01SAC,Arron Afflalo,2017,31,SAC
12240,ajincal01NOP,Alexis Ajinça,2017,28,NOP
12241,aldrico01MIN,Cole Aldrich,2017,28,MIN
12242,aldrila01SAS,LaMarcus Aldridge,2017,31,SAS
12243,allenla01IND,Lavoy Allen,2017,27,IND
12244,allento01MEM,Tony Allen,2017,35,MEM
12245,aminual01POR,Al-Farouq Aminu,2017,26,POR
12246,anderch01CLE,Chris Andersen,2017,38,CLE
12247,anderal01LAC,Alan Anderson,2017,34,LAC
12248,anderju01TOT,Justin Anderson,2017,23,TOT
12249,anderju01DAL,Justin Anderson,2017,23,DAL
12250,anderju01PHI,Justin Anderson,2017,23,PHI
12251,anderky01SAS,Kyle Anderson,2017,23,SAS
12252,anderry01HOU,Ryan Anderson,2017,28,HOU
12253,antetgi01MIL,Giannis Antetokounmpo,2017,22,MIL
12254,anthoca01NYK,Carmelo Anthony,2017,32,NYK
12255,anthojo01SAS,Joel Anthony,2017,34,SAS
12256,arizatr01HOU,Trevor Ariza,2017,31,HOU
12257,arthuda01DEN,Darrell Arthur,2017,28,DEN
12258,asikom01NOP,Ömer Aşık,2017,30,NOP
12259,augusdj01ORL,D.J. Augustin,2017,29,ORL
12260,babbilu01MIA,Luke Babbitt,2017,27,MIA
12261,bakerro01NYK,Ron Baker,2017,23,NYK
12262,baldwwa01MEM,Wade Baldwin,2017,20,MEM
12263,barbole01PHO,Leandro Barbosa,2017,34,PHO
12264,bareajo01DAL,J.J. Barea,2017,32,DAL
12265,barneha02DAL,Harrison Barnes,2017,24,DAL
12266,barnema02TOT,Matt Barnes,2017,36,TOT
12267,barnema02SAC,Matt Barnes,2017,36,SAC
12268,barnema02GSW,Matt Barnes,2017,36,GSW
12269,bartowi01DEN,Will Barton,2017,26,DEN
12270,bassbr01LAC,Brandon Bass,2017,31,LAC
12271,batumni01CHO,Nicolas Batum,2017,28,CHO
12272,bayleje01PHI,Jerryd Bayless,2017,28,PHI
12273,baynear01DET,Aron Baynes,2017,30,DET
12274,bazemke01ATL,Kent Bazemore,2017,27,ATL
12275,bealbr01WAS,Bradley Beal,2017,23,WAS
12276,beaslma01DEN,Malik Beasley,2017,20,DEN
12277,beaslmi01MIL,Michael Beasley,2017,28,MIL
12278,belinma01CHO,Marco Belinelli,2017,30,CHO
12279,bembrde01ATL,DeAndre' Bembry,2017,22,ATL
12280,bendedr01PHO,Dragan Bender,2017,19,PHO
12281,bennean01BRK,Anthony Bennett,2017,23,BRK
12282,bentibe01DAL,Ben Bentil,2017,21,DAL
12283,bertada01SAS,Dāvis Bertāns,2017,24,SAS
12284,beverpa01HOU,Patrick Beverley,2017,28,HOU
12285,biyombi01ORL,Bismack Biyombo,2017,24,ORL
12286,bjeline01MIN,Nemanja Bjelica,2017,28,MIN
12287,blackta01LAL,Tarik Black,2017,25,LAL
12288,bledser01PHO,Eric Bledsoe,2017,27,PHO
12289,bogdabo02TOT,Bojan Bogdanović,2017,27,TOT
12290,bogdabo02BRK,Bojan Bogdanović,2017,27,BRK
12291,bogdabo02WAS,Bojan Bogdanović,2017,27,WAS
12292,bogutan01TOT,Andrew Bogut,2017,32,TOT
12293,bogutan01DAL,Andrew Bogut,2017,32,DAL
12294,bogutan01CLE,Andrew Bogut,2017,32,CLE
12295,bolomjo01UTA,Joel Bolomboy,2017,23,UTA
12296,bookede01PHO,Devin Booker,2017,20,PHO
12297,booketr01BRK,Trevor Booker,2017,29,BRK
12298,bradlav01BOS,Avery Bradley,2017,26,BOS
12299,breweco01TOT,Corey Brewer,2017,30,TOT
12300,breweco01HOU,Corey Brewer,2017,30,HOU
12301,breweco01LAL,Corey Brewer,2017,30,LAL
12302,brogdma01MIL,Malcolm Brogdon,2017,24,MIL
12303,brookaa01IND,Aaron Brooks,2017,32,IND
12304,brownan02TOT,Anthony Brown,2017,24,TOT
12305,brownan02NOP,Anthony Brown,2017,24,NOP
12306,brownan02ORL,Anthony Brown,2017,24,ORL
12307,brownbo02HOU,Bobby Brown,2017,32,HOU
12308,brownja02BOS,Jaylen Brown,2017,20,BOS
