,Player Name,Birth Year,Seasons in NBA,First Season Played,Last Season Played
3437,Curtis Borchardt,,2,2004,2005
3438,Dahntay Jones,,13,2004,2017
3439,Darius Songaila,,8,2004,2011
3440,Darko Miličić,,10,2004,2013
3441,David West,,15,2004,2018
3442,Desmond Ferguson,,1,2004,2004
3443,Desmond Penigar,,1,2004,2004
3444,Dwyane Wade,,16,2004,2019
3445,Francisco Elson,,9,2004,2012
3446,Hiram Fuller,,1,2004,2004
3447,Ime Udoka,,7,2004,2011
3448,James Jones,,14,2004,2017
3449,Jarvis Hayes,,7,2004,2010
3450,Jason Kapono,,9,2004,2012
3451,Jerome Beasley,,1,2004,2004
3452,Josh Davis,,4,2004,2012
3453,Josh Howard,,10,2004,2013
3454,Kaniel Dickens,,3,2004,2008
3455,Keith Bogans,,11,2004,2014
3456,Keith McLeod,,4,2004,2007
3457,Kendrick Perkins,,14,2004,2018
3458,Kirk Hinrich,,13,2004,2016
3459,Kirk Penney,,2,2004,2005
3460,Kyle Korver,,17,2004,2020
3461,Leandro Barbosa,,14,2004,2017
3462,LeBron James,,21,2004,2024
3463,Linton Johnson,,6,2004,2009
3464,Luke Ridnour,,12,2004,2015
3465,Luke Walton,,10,2004,2013
3466,Maciej Lampe,,3,2004,2006
3467,Marcus Banks,,8,2004,2011
3468,Marquis Daniels,,10,2004,2013
3469,Matt Barnes,,14,2004,2017
3470,Matt Carroll,,10,2004,2013
3471,Maurice Carter,,1,2004,2004
3472,Mickaël Piétrus,,10,2004,2013
3473,Mike Sweetney,,4,2004,2007
3474,Mo Williams,,13,2004,2016
3475,Ndudi Ebi,,2,2004,2005
3476,Omar Cook,,2,2004,2005
3477,Raül López,,2,2004,2005
3478,Reece Gaines,,3,2004,2006
3479,Richie Frahm,,4,2004,2008
3480,Ronald Dupree,,6,2004,2011
3481,Sasha Pavlović,,10,2004,2013
3482,Slavko Vraneš,,1,2004,2004
3483,Steve Blake,,13,2004,2016
3484,T.J. Ford,,8,2004,2012
3485,Theron Smith,,2,2004,2005
3486,Torraye Braggs,,2,2004,2005
3487,Travis Hansen,,1,2004,2004
3488,Travis Outlaw,,11,2004,2014
3489,Troy Bell,,1,2004,2004
3490,Udonis Haslem,,20,2004,2023
3491,Willie Green,,12,2004,2015
3492,Žarko Čabarkapa,,3,2004,2006
3493,Zaza Pachulia,,16,2004,2019
3494,Zoran Planinić,,3,2004,2006
3495,Al Jefferson,,14,2005,2018
3496,Anderson Varejão,,14,2005,2021
3497,Andre Barrett,,4,2005,2008
3498,Andre Emmett,,2,2005,2012
3499,Andre Iguodala,,19,2005,2023
3500,Andrés Nocioni,,8,2005,2012
3501,Andris Biedriņš,,10,2005,2014
3502,Antonio Burks,,2,2005,2006
3503,Awvee Storey,,3,2005,2008
3504,Ben Gordon,,11,2005,2015
3505,Beno Udrih,,13,2005,2017
3506,Bernard Robinson,,3,2005,2007
3507,Billy Thomas,,3,2005,2008
3508,Brandin Knight,,1,2005,2005
3509,Carlos Delfino,,8,2005,2013
3510,Chris Duhon,,9,2005,2013
3511,Corsley Edwards,,1,2005,2005
3512,D.J. Mbenga,,7,2005,2011
3513,Damien Wilkins,,10,2005,2018
3514,David Harrison,,4,2005,2008
3515,Delonte West,,8,2005,2012
3516,Devin Harris,,15,2005,2019
3517,Donta Smith,,2,2005,2006
3518,Dorell Wright,,11,2005,2015
3519,Dwight Howard,,18,2005,2022
3520,Emeka Okafor,,10,2005,2018
3521,Erik Daniels,,1,2005,2005
3522,Geno Carlisle,,1,2005,2005
3523,Ha Seung-Jin,,2,2005,2006
3524,Horace Jenkins,,1,2005,2005
3525,Ibo Kutluay,,1,2005,2005
3526,J.R. Smith,,16,2005,2020
3527,Jackie Butler,,3,2005,2007
3528,Jackson Vroman,,2,2005,2006
3529,Jameer Nelson,,14,2005,2018
3530,James Thomas,,2,2005,2006
3531,Jared Reiner,,2,2005,2007
3532,John Edwards,,2,2005,2006
3533,Josh Childress,,8,2005,2014
3534,Josh Smith,,13,2005,2018
3535,Justin Reed,,3,2005,2007
3536,Kevin Martin,,12,2005,2016
3537,Kirk Snyder,,4,2005,2008
3538,Kris Humphries,,13,2005,2017
3539,Lionel Chalmers,,1,2005,2005
3540,Luis Flores,,1,2005,2005
3541,Luke Jackson,1981.0,4,2005,2008
3542,Luol Deng,,15,2005,2019
3543,Mario Kasun,,2,2005,2006
3544,Mark Jones,1975.0,1,2005,2005
3545,Matt Bonner,,12,2005,2016
3546,Matt Freije,,2,2005,2007
3547,Maurice Baker,,1,2005,2005
3548,Nenad Krstić,,7,2005,2011
3549,Nick Collison,,14,2005,2018
3550,Pape Sow,,3,2005,2007
3551,Pavel Podkolzin,,2,2005,2006
3552,Peter John Ramos,,1,2005,2005
3553,Quinton Ross,,7,2005,2011
3554,Rafael Araújo,,3,2005,2007
3555,Robert Swift,,4,2005,2009
3556,Royal Ivey,,10,2005,2014
3557,Sasha Vujačić,,10,2005,2017
3558,Sebastian Telfair,,10,2005,2015
3559,Shaun Livingston,,14,2005,2019
3560,Tony Allen,,14,2005,2018
3561,Tony Bobbitt,,1,2005,2005
3562,Trevor Ariza,,18,2005,2022
3563,Viktor Khryapa,,4,2005,2008
3564,Yuta Tabuse,,1,2005,2005
3565,Aaron Miles,,1,2006,2006
3566,Alan Anderson,,8,2006,2017
3567,Alex Acker,,2,2006,2009
3568,Alex Scales,,1,2006,2006
3569,Amir Johnson,,14,2006,2019
3570,Andray Blatche,,9,2006,2014
3571,Andre Owens,,2,2006,2008
3572,Andrew Bogut,,14,2006,2019
3573,Andrew Bynum,,8,2006,2014
3574,Anthony Grundy,,1,2006,2006
3575,Anthony Roberson,,3,2006,2009
3576,Antoine Wright,,6,2006,2011
3577,Arvydas Macijauskas,,1,2006,2006
3578,Boniface N'Dong,,1,2006,2006
3579,Bracey Wright,,2,2006,2007
3580,Brandon Bass,,12,2006,2017
3581,C.J. Miles,,16,2006,2022
3582,Channing Frye,,13,2006,2019
3583,Charlie Villanueva,,11,2006,2016
3584,Chris Paul,,19,2006,2024
3585,Chris Taft,,1,2006,2006
3586,Chuck Hayes,,11,2006,2016
3587,Daniel Ewing,,2,2006,2007
3588,Danny Granger,,10,2006,2015
3589,David Lee,1983.0,12,2006,2017
3590,Deng Gai,,1,2006,2006
3591,Deron Williams,,12,2006,2017
3592,Derrick Zimmerman,,1,2006,2006
3593,Devin Green,,1,2006,2006
3594,Dijon Thompson,,2,2006,2007
3595,Donell Taylor,,2,2006,2007
3596,Dwayne Jones,,5,2006,2010
3597,Earl Barron,,8,2006,2015
3598,Eddie Basden,,1,2006,2006
3599,Esteban Batista,,2,2006,2007
3600,Fabricio Oberto,,6,2006,2011
3601,Francisco García,,10,2006,2015
3602,Gerald Fitch,,1,2006,2006
3603,Gerald Green,,12,2006,2019
3604,Hakim Warrick,,8,2006,2013
3605,Ike Diogu,,6,2006,2012
3606,James Singleton,,5,2006,2012
3607,Jarrett Jack,,13,2006,2018
3608,Jason Maxiell,,10,2006,2015
3609,Joey Graham,,6,2006,2011
3610,Johan Petro,,8,2006,2013
3611,John Lucas III,,8,2006,2017
3612,José Calderón,,14,2006,2019
3613,Josh Powell,,7,2006,2014
3614,Julius Hodge,,2,2006,2007
3615,Kevin Burleson,,1,2006,2006
3616,Lawrence Roberts,,2,2006,2007
3617,Linas Kleiza,,7,2006,2013
3618,Lou Williams,,17,2006,2022
3619,Luke Schenscher,,2,2006,2007
3620,Luther Head,,6,2006,2011
3621,Martell Webster,,10,2006,2015
3622,Martynas Andriuškevičius,,1,2006,2006
3623,Marvin Williams,,15,2006,2020
3624,Matt Walsh,,1,2006,2006
3625,Melvin Sanders,,1,2006,2006
3626,Monta Ellis,,12,2006,2017
3627,Nate Robinson,,11,2006,2016
3628,Noel Felix,,1,2006,2006
3629,Orien Greene,,4,2006,2011
3630,Randy Holcomb,,1,2006,2006
3631,Rashad McCants,,4,2006,2009
3632,Rawle Marshall,,2,2006,2007
3633,Raymond Felton,,14,2006,2019
3634,Robert Whaley,,1,2006,2006
3635,Ronnie Price,,12,2006,2017
3636,Ronny Turiaf,,10,2006,2015
3637,Ryan Gomes,,8,2006,2014
3638,Salim Stoudamire,,3,2006,2008
3639,Šarūnas Jasikevičius,,2,2006,2007
3640,Sean May,,4,2006,2010
3641,Sergei Monia,,1,2006,2006
3642,Sharrod Ford,,1,2006,2006
3643,Shavlik Randolph,,8,2006,2015
3644,Stephen Graham,,6,2006,2011
3645,Travis Diener,,5,2006,2010
3646,Von Wafer,,6,2006,2012
3647,Wayne Simien,,2,2006,2007
3648,Will Bynum,,8,2006,2015
3649,Yaroslav Korolev,,2,2006,2007
3650,Adam Morrison,,3,2007,2010
3651,Alexander Johnson,,2,2007,2008
3652,Allan Ray,,1,2007,2007
3653,Andre Brown,,3,2007,2009
3654,Andrea Bargnani,,10,2007,2016
3655,Andreas Glyniadakis,,1,2007,2007
3656,Bobby Jones,1984.0,2,2007,2008
3657,Brandon Roy,,6,2007,2013
3658,Cedric Bozeman,,1,2007,2007
3659,Cedric Simmons,,3,2007,2009
3660,Chris McCray,,1,2007,2007
3661,Chris Quinn,,6,2007,2013
3662,Craig Smith,,6,2007,2012
3663,Damir Markota,,1,2007,2007
3664,Daniel Gibson,,7,2007,2013
3665,David Noel,,1,2007,2007
3666,Dee Brown,1984.0,2,2007,2009
3667,Desmon Farmer,,2,2007,2009
3668,Ersan İlyasova,,13,2007,2021
3669,Hassan Adams,,2,2007,2009
3670,Hilton Armstrong,,6,2007,2014
3671,Ivan McFarlin,,1,2007,2007
3672,J.J. Barea,,14,2007,2020
3673,J.J. Redick,,15,2007,2021
3674,James Augustine,,2,2007,2008
3675,James Lang,,1,2007,2007
3676,James White,,3,2007,2013
3677,Jeremy Richardson,,3,2007,2009
3678,Jordan Farmar,,10,2007,2017
3679,Jorge Garbajosa,,2,2007,2008
3680,Josh Boone,,4,2007,2010
3681,Justin Williams,,2,2007,2008
3682,Kelenna Azubuike,,5,2007,2012
3683,Kevinn Pinkney,,1,2007,2007
3684,Kyle Lowry,,18,2007,2024
3685,LaMarcus Aldridge,,16,2007,2022
3686,Leon Powe,,5,2007,2011
3687,Lou Amundson,,10,2007,2016
3688,Lynn Greer,,1,2007,2007
3689,Marcus Vinicius,,2,2007,2008
3690,Marcus Williams,1985.0,4,2007,2010
3691,Mardy Collins,,4,2007,2010
3692,Maurice Ager,,4,2007,2011
3693,Mickaël Gelabale,,3,2007,2013
3694,Mike Hall,,1,2007,2007
3695,Mile Ilić,,1,2007,2007
3696,Mouhamed Sene,,3,2007,2009
3697,P.J. Tucker,,13,2007,2024
3698,Patrick O'Bryant,,4,2007,2010
3699,Paul Davis,,4,2007,2010
3700,Paul Millsap,,16,2007,2022
3701,Pops Mensah-Bonsu,,4,2007,2011
3702,Quincy Douby,,3,2007,2009
3703,Rajon Rondo,,16,2007,2022
3704,Randolph Morris,,4,2007,2010
3705,Randy Foye,,11,2007,2017
3706,Renaldo Balkman,,6,2007,2012
3707,Renaldo Major,,1,2007,2007
3708,Robert Hite,,1,2007,2007
3709,Rodney Carney,,5,2007,2011
3710,Roger Powell,,1,2007,2007
3711,Ronnie Brewer,,8,2007,2014
3712,Rudy Gay,,17,2007,2023
3713,Ryan Hollins,,10,2007,2016
3714,Sergio Rodríguez,,5,2007,2017
3715,Shannon Brown,,9,2007,2015
3716,Shawne Williams,,7,2007,2015
3717,Shelden Williams,,6,2007,2012
3718,Solomon Jones,,8,2007,2014
3719,Steve Novak,,11,2007,2017
3720,Steven Smith,,1,2007,2007
3721,Tarence Kinsey,,3,2007,2009
3722,Thabo Sefolosha,,14,2007,2020
3723,Tyrus Thomas,,8,2007,2015
3724,Uroš Slokar,,1,2007,2007
3725,Vassilis Spanoulis,,1,2007,2007
3726,Walter Herrmann,,3,2007,2009
3727,Will Blalock,,1,2007,2007
3728,Will Conroy,,3,2007,2013
3729,Yakhouba Diawara,,4,2007,2010
3730,Aaron Brooks,,10,2008,2018
3731,Aaron Gray,,7,2008,2014
3732,Acie Law,,4,2008,2011
3733,Al Horford,,17,2008,2024
3734,Al Thornton,,4,2008,2011
3735,Alando Tucker,,3,2008,2010
3736,Arron Afflalo,,11,2008,2018
3737,Blake Ahearn,,3,2008,2012
3738,Brandan Wright,,10,2008,2018
3739,C.J. Watson,,10,2008,2017
3740,Carl Landry,,9,2008,2016
3741,Cheikh Samb,,2,2008,2009
3742,Chris Richard,,2,2008,2010
3743,Coby Karl,,2,2008,2010
3744,Corey Brewer,,13,2008,2020
3745,Courtney Sims,,2,2008,2009
3746,D.J. Strawberry,,1,2008,2008
3747,Daequan Cook,,6,2008,2013
3748,Darius Washington,,1,2008,2008
3749,Darryl Watkins,,2,2008,2012
3750,Demetris Nichols,,2,2008,2009
3751,Dominic McGuire,,6,2008,2013
3752,Gabe Pruitt,,2,2008,2009
3753,Glen Davis,,8,2008,2015
3754,Guillermo Díaz,,1,2008,2008
3755,Ian Mahinmi,,12,2008,2020
3756,Jamario Moon,,5,2008,2012
3757,Jared Dudley,,14,2008,2021
3758,Jason Smith,,11,2008,2019
3759,Javaris Crittenton,,2,2008,2009
3760,Jeff Green,,16,2008,2024
3761,Jermareo Davidson,,2,2008,2009
3762,Joakim Noah,,13,2008,2020
3763,Joel Anthony,,10,2008,2017
3764,Josh McRoberts,,11,2008,2018
3765,Juan Carlos Navarro,,1,2008,2008
3766,Julian Wright,,4,2008,2011
3767,Kasib Powell,,1,2008,2008
3768,Keith Langford,,1,2008,2008
3769,Kevin Durant,,16,2008,2024
3770,Kosta Perović,,1,2008,2008
3771,Kyrylo Fesenko,,5,2008,2012
3772,Lance Allred,,1,2008,2008
3773,Luis Scola,,10,2008,2017
3774,Marcin Gortat,,12,2008,2019
3775,Marco Belinelli,,13,2008,2020
3776,Marcus Williams,1986.0,2,2008,2009
3777,Mario West,,4,2008,2011
3778,Mike Conley,,17,2008,2024
3779,Mike Harris,,4,2008,2014
3780,Morris Almond,,3,2008,2012
3781,Nick Fazekas,,1,2008,2008
3782,Nick Young,,12,2008,2019
3783,Oleksiy Pecherov,,3,2008,2010
3784,Ramon Sessions,,11,2008,2018
3785,Rodney Stuckey,,10,2008,2017
3786,Sean Williams,,4,2008,2012
3787,Spencer Hawes,,10,2008,2017
3788,Stéphane Lasme,,1,2008,2008
3789,Taurean Green,,1,2008,2008
3790,Thaddeus Young,,17,2008,2024
3791,Thomas Gardner,,2,2008,2009
3792,Wilson Chandler,,12,2008,2020
3793,Yi Jianlian,,5,2008,2012
3794,Alexis Ajinça,,7,2009,2017
3795,Anthony Morrow,,9,2009,2017
3796,Anthony Randolph,,6,2009,2014
3797,Anthony Tolliver,,13,2009,2021
3798,Bobby Brown,,4,2009,2018
3799,Brandon Rush,,9,2009,2017
3800,Brook Lopez,,16,2009,2024
3801,Cartier Martin,,7,2009,2015
3802,Chris Douglas-Roberts,,6,2009,2015
3803,Courtney Lee,,12,2009,2020
3804,D.J. Augustin,,14,2009,2022
3805,D.J. White,,6,2009,2014
3806,Danilo Gallinari,,14,2009,2024
3807,Darnell Jackson,,3,2009,2011
3808,Darrell Arthur,,9,2009,2018
3809,DeAndre Jordan,,16,2009,2024
3810,DeMarcus Nelson,,1,2009,2009
3811,Derrick Rose,,15,2009,2024
3812,Donté Greene,,4,2009,2012
3813,Dontell Jefferson,,1,2009,2009
3814,Eric Gordon,,16,2009,2024
3815,George Hill,,15,2009,2023
3816,Goran Dragić,,15,2009,2023
3817,Greg Oden,,3,2009,2014
3818,Hamed Haddadi,,5,2009,2013
3819,Henry Walker,,5,2009,2015
3820,J.J. Hickson,,8,2009,2016
3821,J.R. Giddens,,2,2009,2010
3822,Jason Thompson,,8,2009,2016
3823,JaVale McGee,,16,2009,2024
3824,Jawad Williams,,3,2009,2011
3825,Jerryd Bayless,,11,2009,2019
3826,Joe Alexander,,2,2009,2010
3827,Joe Crawford,,1,2009,2009
3828,Joey Dorsey,,4,2009,2015
3829,Kevin Love,,16,2009,2024
3830,Kosta Koufos,,11,2009,2019
3831,Kyle Weaver,,3,2009,2011
3832,Luc Mbah a Moute,,12,2009,2020
3833,Malik Hairston,,2,2009,2010
3834,Marc Gasol,,13,2009,2021
3835,Mario Chalmers,,9,2009,2018
3836,Marreese Speights,,10,2009,2018
3837,Michael Beasley,,11,2009,2019
3838,Mike Taylor,,1,2009,2009
3839,Nathan Jawai,,2,2009,2010
3840,Nicolas Batum,,16,2009,2024
3841,O.J. Mayo,,8,2009,2016
3842,Othello Hunter,,2,2009,2010
3843,Rob Kurz,,1,2009,2009
3844,Robin Lopez,,16,2009,2024
3845,Roko Ukić,,2,2009,2010
3846,Roy Hibbert,,9,2009,2017
3847,Rudy Fernández,,4,2009,2012
3848,Russell Westbrook,,16,2009,2024
3849,Ryan Anderson,,12,2009,2020
3850,Sean Singletary,,1,2009,2009
3851,Sonny Weems,,4,2009,2016
3852,Steven Hill,,1,2009,2009
3853,Sun Yue,,1,2009,2009
3854,Trey Johnson,,3,2009,2012
3855,Walter Sharpe,,1,2009,2009
3856,A.J. Price,,6,2010,2015
3857,Alonzo Gee,,8,2010,2017
3858,Antonio Anderson,,1,2010,2010
3859,Austin Daye,,6,2010,2015
3860,Brandon Jennings,,9,2010,2018
3861,Byron Mullens,,5,2010,2014
3862,Cedric Jackson,,1,2010,2010
3863,Chase Budinger,,7,2010,2016
3864,Chris Hunter,,1,2010,2010
3865,DaJuan Summers,,4,2010,2013
3866,Danny Green,,15,2010,2024
3867,Dante Cunningham,,10,2010,2019
3868,Darren Collison,,11,2010,2022
3869,David Andersen,,2,2010,2011
3870,DeJuan Blair,,7,2010,2016
3871,DeMar DeRozan,,15,2010,2024
3872,DeMarre Carroll,,11,2010,2020
3873,Derrick Brown,,3,2010,2012
3874,Earl Clark,,6,2010,2015
3875,Eric Maynor,,5,2010,2014
3876,Garrett Temple,,14,2010,2024
3877,Gerald Henderson,1987.0,8,2010,2017
3878,Hasheem Thabeet,,5,2010,2014
3879,James Harden,,15,2010,2024
3880,James Johnson,,15,2010,2024
3881,JamesOn Curry,,1,2010,2010
3882,Jeff Ayres,,6,2010,2016
3883,Jeff Teague,,12,2010,2021
3884,Jermaine Taylor,,2,2010,2011
3885,Jodie Meeks,,10,2010,2019
3886,Jon Brockman,,3,2010,2012
3887,Jonas Jerebko,,9,2010,2019
3888,Jonny Flynn,,3,2010,2012
3889,Jordan Hill,,8,2010,2017
3890,Jrue Holiday,,15,2010,2024
3891,Lester Hudson,,4,2010,2015
3892,Marcus Landry,,1,2010,2010
3893,Marcus Thornton,,8,2010,2017
3894,Oliver Lafayette,,1,2010,2010
3895,Omri Casspi,,10,2010,2019
3896,Othyus Jeffers,,3,2010,2014
3897,Patty Mills,,15,2010,2024
3898,Reggie Williams,1986.0,7,2010,2017
3899,Rodrigue Beaubois,,4,2010,2013
3900,Sam Young,,4,2010,2013
3901,Serge Ibaka,,14,2010,2023
3902,Stephen Curry,,15,2010,2024
3903,Sundiata Gaines,,3,2010,2012
3904,Taj Gibson,,15,2010,2024
3905,Taylor Griffin,,1,2010,2010
3906,Terrence Williams,,4,2010,2013
3907,Toney Douglas,,8,2010,2017
3908,Trey Gilder,,1,2010,2010
3909,Ty Lawson,,8,2010,2017
3910,Tyler Hansbrough,,7,2010,2016
3911,Tyreke Evans,,10,2010,2019
3912,Wayne Ellington,,13,2010,2022
3913,Wesley Matthews,,15,2010,2024
3914,Al-Farouq Aminu,,11,2011,2021
3915,Andy Rautins,,1,2011,2011
3916,Armon Johnson,,2,2011,2012
3917,Avery Bradley,,12,2011,2022
3918,Ben Uzoh,,2,2011,2012
3919,Blake Griffin,,13,2011,2023
3920,Chris Johnson,1985.0,3,2011,2013
3921,Christian Eyenga,,2,2011,2012
3922,Cole Aldrich,,8,2011,2018
3923,Craig Brackins,,2,2011,2012
3924,Damion James,,4,2011,2014
3925,DeMarcus Cousins,,11,2011,2022
3926,Derrick Caracter,,1,2011,2011
3927,Derrick Favors,,12,2011,2022
3928,Devin Ebanks,,3,2011,2013
3929,Dexter Pittman,,4,2011,2014
3930,Dominique Jones,,3,2011,2013
3931,Ed Davis,,12,2011,2022
3932,Ekpe Udoh,,7,2011,2019
3933,Eric Bledsoe,,12,2011,2022
3934,Eugene Jeter,,1,2011,2011
3935,Evan Turner,,10,2011,2020
3936,Gani Lawal,,1,2011,2011
3937,Garret Siler,,1,2011,2011
3938,Gary Forbes,,2,2011,2012
3939,Gary Neal,,7,2011,2017
3940,Gordon Hayward,,14,2011,2024
3941,Greg Monroe,,10,2011,2022
3942,Greivis Vásquez,,7,2011,2017
3943,Hamady N'Diaye,,3,2011,2014
3944,Hassan Whiteside,,10,2011,2022
3945,Ish Smith,,14,2011,2024
3946,James Anderson,,5,2011,2016
3947,Jeff Adrien,,5,2011,2015
3948,Jeremy Evans,,7,2011,2018
3949,Jeremy Lin,,9,2011,2019
3950,John Wall,,11,2011,2023
3951,Jordan Crawford,,6,2011,2018
3952,Kevin Séraphin,,7,2011,2017
3953,Lance Stephenson,,10,2011,2022
3954,Landry Fields,,5,2011,2015
3955,Larry Owens,,2,2011,2012
3956,Larry Sanders,,6,2011,2017
3957,Lazar Hayward,,3,2011,2013
3958,Luke Babbitt,,8,2011,2018
3959,Luke Harangody,,2,2011,2012
3960,Manny Harris,,4,2011,2017
3961,Marcus Cousin,,1,2011,2011
3962,Mustafa Shakur,,2,2011,2014
3963,Nikola Peković,,6,2011,2016
3964,Ömer Aşık,,8,2011,2018
3965,Pape Sy,,1,2011,2011
3966,Patrick Ewing,1984.0,1,2011,2011
3967,Patrick Patterson,,11,2011,2021
3968,Paul George,,14,2011,2024
3969,Quincy Pondexter,,7,2011,2019
3970,Samardo Samuels,,3,2011,2013
3971,Semih Erden,,2,2011,2012
3972,Sherron Collins,,1,2011,2011
3973,Solomon Alabi,,2,2011,2012
3974,Tiago Splitter,,7,2011,2017
3975,Timofey Mozgov,,8,2011,2018
3976,Trevor Booker,,8,2011,2018
3977,Wesley Johnson,,9,2011,2019
3978,Willie Warren,,1,2011,2011
3979,Xavier Henry,,5,2011,2015
3980,Zabian Dowdell,,1,2011,2011
3981,Alec Burks,,13,2012,2024
3982,Andrew Goudelock,,3,2012,2016
3983,Bismack Biyombo,,13,2012,2024
3984,Brandon Knight,,9,2012,2022
3985,Carldell Johnson,,1,2012,2012
3986,Chandler Parsons,,9,2012,2020
3987,Charles Jenkins,,2,2012,2013
3988,Chris Singleton,,3,2012,2014
3989,Chris Wright,1988.0,2,2012,2014
3990,Cory Higgins,,2,2012,2013
3991,Cory Joseph,,13,2012,2024
3992,Courtney Fortson,,1,2012,2012
3993,D.J. Kennedy,,1,2012,2012
3994,Daniel Orton,,3,2012,2014
3995,Darington Hobson,,1,2012,2012
3996,Darius Morris,,4,2012,2015
3997,DeAndre Liggins,,5,2012,2018
3998,Dennis Horner,,1,2012,2012
3999,Derrick Byars,,1,2012,2012
4000,Derrick Williams,,7,2012,2018
4001,Donald Sloan,,5,2012,2016
4002,E'Twaun Moore,,10,2012,2021
4003,Edwin Ubiles,,1,2012,2012
4004,Elliot Williams,,4,2012,2016
4005,Enes Freedom,,11,2012,2022
4006,Eric Dawson,,1,2012,2012
4007,Greg Smith,1991.0,5,2012,2016
4008,Greg Stiemsma,,4,2012,2015
4009,Gustavo Ayón,,3,2012,2014
4010,Iman Shumpert,,10,2012,2021
4011,Isaiah Thomas,,11,2012,2022
4012,Ivan Johnson,,2,2012,2013
4013,JaJuan Johnson,,1,2012,2012
4014,Jan Veselý,,3,2012,2014
4015,Jeff Foote,,1,2012,2012
4016,Jeremy Pargo,,3,2012,2020
4017,Jeremy Tyler,,3,2012,2014
4018,Jerome Dyson,,1,2012,2012
4019,Jerome Jordan,,2,2012,2015
4020,Jerry Smith,,1,2012,2012
4021,Jimmer Fredette,,6,2012,2019
4022,Jimmy Butler,,13,2012,2024
4023,Jon Leuer,,8,2012,2019
4024,Jordan Hamilton,,5,2012,2016
4025,Jordan Williams,,1,2012,2012
4026,Josh Harrellson,,3,2012,2014
4027,Josh Selby,,2,2012,2013
4028,Julyan Stone,,4,2012,2018
4029,Justin Dentmon,,2,2012,2013
4030,Justin Harper,,3,2012,2017
4031,Kawhi Leonard,,12,2012,2024
4032,Keith Benson,,1,2012,2012
4033,Kemba Walker,,12,2012,2023
4034,Kenneth Faried,,8,2012,2019
4035,Klay Thompson,,11,2012,2024
4036,Kyrie Irving,,13,2012,2024
4037,Lance Thomas,,9,2012,2020
4038,Lavoy Allen,,6,2012,2017
4039,Malcolm Lee,,3,2012,2015
4040,Malcolm Thomas,,4,2012,2015
4041,Marcus Morris,,13,2012,2024
4042,Markieff Morris,,13,2012,2024
4043,MarShon Brooks,,5,2012,2019
4044,Mickell Gladness,,1,2012,2012
4045,Mychel Thompson,,1,2012,2012
4046,Nikola Vučević,,13,2012,2024
4047,Nolan Smith,,2,2012,2013
4048,Norris Cole,,6,2012,2017
4049,Reggie Jackson,,13,2012,2024
4050,Ricky Rubio,,12,2012,2023
4051,Ryan Reid,,1,2012,2012
4052,Shelvin Mack,,8,2012,2019
4053,Terrel Harris,,2,2012,2013
4054,Tobias Harris,,13,2012,2024
4055,Travis Leslie,,1,2012,2012
4056,Trey Thompkins,,1,2012,2012
4057,Tristan Thompson,,12,2012,2024
4058,Tyler Honeycutt,,2,2012,2013
4059,Vernon Macklin,,1,2012,2012
4060,Walker Russell,1982.0,1,2012,2012
4061,Xavier Silas,,2,2012,2018
4062,Alexey Shved,,3,2013,2015
4063,Andre Drummond,,12,2013,2024
4064,Andrew Nicholson,,5,2013,2017
4065,Anthony Davis,,12,2013,2024
4066,Arnett Moultrie,,2,2013,2014
4067,Aron Baynes,,9,2013,2021
4068,Austin Rivers,,11,2013,2023
4069,Ben Hansbrough,,1,2013,2013
4070,Bernard James,,3,2013,2015
4071,Bradley Beal,,12,2013,2024
4072,Brian Roberts,,5,2013,2017
4073,Chris Copeland,,4,2013,2016
4074,Chris Johnson,1990.0,4,2013,2016
4075,Chris Wright,1989.0,1,2013,2013
4076,Damian Lillard,,12,2013,2024
4077,Darius Johnson-Odom,,2,2013,2014
4078,Darius Miller,,6,2013,2021
4079,DeQuan Jones,,1,2013,2013
4080,Diante Garrett,,2,2013,2014
4081,Dion Waiters,,8,2013,2020
4082,Donatas Motiejūnas,,6,2013,2019
4083,Doron Lamb,,2,2013,2014
4084,Draymond Green,,12,2013,2024
4085,Evan Fournier,,12,2013,2024
4086,Fab Melo,,1,2013,2013
4087,Festus Ezeli,,3,2013,2016
4088,Harrison Barnes,,12,2013,2024
4089,Henry Sims,,4,2013,2016
4090,Jae Crowder,,12,2013,2024
4091,Jared Cunningham,,4,2013,2016
4092,Jared Sullinger,,5,2013,2017
4093,Jarvis Varnado,,2,2013,2014
4094,Jeff Taylor,1989.0,3,2013,2015
4095,Jeremy Lamb,,10,2013,2022
4096,Joel Freeland,,3,2013,2015
4097,John Henson,,8,2013,2020
4098,John Jenkins,,6,2013,2019
4099,Jonas Valančiūnas,,12,2013,2024
4100,Josh Akognon,,1,2013,2013
4101,Justin Holiday,,11,2013,2024
4102,Kendall Marshall,,4,2013,2016
4103,Kent Bazemore,,10,2013,2022
4104,Kevin Jones,,1,2013,2013
4105,Kevin Murphy,,1,2013,2013
4106,Khris Middleton,,12,2013,2024
4107,Kim English,,1,2013,2013
4108,Kris Joseph,,1,2013,2013
4109,Kyle O'Quinn,,8,2013,2020
4110,Kyle Singler,,6,2013,2018
4111,Luke Zeller,,1,2013,2013
4112,Maalik Wayns,,2,2013,2014
4113,Marquis Teague,,3,2013,2018
4114,Maurice Harkless,,10,2013,2022
4115,Meyers Leonard,,10,2013,2023
4116,Michael Kidd-Gilchrist,,8,2013,2020
