,Player Name,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
9150,Terry Rozier,BOS,25,185.42,86.18248,2018-19,3050389.0
9151,Thabo Sefolosha,UTA,35,200.66,99.79024,2018-19,5250000.0
9152,Thaddeus Young,IND,31,203.2,100.243832,2018-19,13764045.0
9153,Theo Pinson,BKN,23,198.12,98.883056,2018-19,77250.0
9154,Thomas Bryant,WAS,21,210.82,112.490816,2018-19,1378242.0
9155,Thomas Welsh,DEN,23,213.36,115.66596,2018-19,77250.0
9156,Thon Maker,DET,22,215.9,100.243832,2018-19,3639636.0
9157,Tim Frazier,MIL,28,185.42,77.11064,2018-19,1621415.0
9158,Tim Hardaway Jr,DAL,27,198.12,92.98636,2018-19,17325000.0
9159,Timothe Luwawu-Cabarrot,CHI,24,198.12,95.25432,2018-19,
9160,Tomas Satoransky,WAS,27,200.66,95.25432,2018-19,3129187.0
9161,Tony Bradley,UTA,21,208.28,112.490816,2018-19,1679520.0
9162,PJ Tucker,HOU,34,198.12,111.13004,2018-19,7959537.0
9163,Tony Parker,CHA,37,187.96,83.91452,2018-19,5000000.0
9164,Torrey Craig,DEN,28,200.66,97.52228,2018-19,2000000.0
9165,Trae Young,ATL,20,187.96,81.64656,2018-19,5363280.0
9166,Treveon Graham,BKN,25,195.58,102.0582,2018-19,1512601.0
9167,Trevon Duval,HOU,20,187.96,85.728888,2018-19,77250.0
9168,Trevor Ariza,WAS,33,203.2,97.52228,2018-19,15000000.0
9169,Trey Burke,DAL,26,185.42,79.3786,2018-19,
9170,Trey Lyles,DEN,23,208.28,106.140528,2018-19,3364249.0
9171,Tristan Thompson,CLE,28,208.28,107.954896,2018-19,17469565.0
9172,Troy Brown Jr,WAS,19,200.66,97.52228,2018-19,
9173,Troy Caupain,ORL,23,193.04,95.25432,2018-19,77250.0
9174,Troy Daniels,PHX,27,193.04,92.98636,2018-19,3258539.0
9175,Troy Williams,SAC,24,200.66,98.883056,2018-19,
9176,Tyler Cavanaugh,UTA,25,205.74,107.954896,2018-19,77250.0
9177,Tyler Davis,OKC,22,208.28,120.655472,2018-19,77250.0
9178,Tony Snell,MIL,27,200.66,96.615096,2018-19,10607143.0
9179,Otto Porter Jr,CHI,26,203.2,89.811216,2018-19,
9180,Tobias Harris,PHI,26,205.74,106.59412,2018-19,14800000.0
9181,Omari Spellman,ATL,21,205.74,111.13004,2018-19,1622520.0
9182,Kenneth Faried,HOU,29,203.2,99.79024,2018-19,13764045.0
9183,Kenrich Williams,NOP,24,200.66,95.25432,2018-19,838464.0
9184,Kent Bazemore,ATL,29,195.58,91.171992,2018-19,18089888.0
9185,Kentavious Caldwell-Pope,LAL,26,195.58,92.98636,2018-19,12000000.0
9186,Kevin Durant,GSW,30,205.74,108.86208,2018-19,30000000.0
9187,Kevin Huerter,ATL,20,200.66,86.18248,2018-19,2250960.0
9188,Kevin Knox II,NYK,19,205.74,97.52228,2018-19,
9189,Kevin Love,CLE,30,208.28,113.851592,2018-19,24119025.0
9190,Kevon Looney,GSW,23,205.74,99.79024,2018-19,1567007.0
9191,Khem Birch,ORL,26,205.74,105.68693600000002,2018-19,1378242.0
9192,Khris Middleton,MIL,27,203.2,100.697424,2018-19,13000000.0
9193,Khyri Thomas,DET,23,190.5,95.25432,2018-19,838464.0
9194,Klay Thompson,GSW,29,200.66,97.52228,2018-19,18988725.0
9195,Kobi Simmons,CLE,21,193.04,77.11064,2018-19,
9196,Kosta Koufos,SAC,30,213.36,111.13004,2018-19,8739500.0
9197,Kostas Antetokounmpo,DAL,21,208.28,90.7184,2018-19,77250.0
9198,Kris Dunn,CHI,25,193.04,92.98636,2018-19,4221000.0
9199,Kyle Anderson,MEM,25,205.74,104.32616,2018-19,8641000.0
9200,Kyle Korver,UTA,38,200.66,96.161504,2018-19,7560000.0
9201,Kyle Kuzma,LAL,23,205.74,99.79024,2018-19,1689840.0
9202,Kyle Lowry,TOR,33,185.42,88.904032,2018-19,31000000.0
9203,Kyle O'Quinn,IND,29,208.28,113.398,2018-19,4449000.0
9204,Kyrie Irving,BOS,27,190.5,87.543256,2018-19,20099189.0
9205,LaMarcus Aldridge,SAS,33,210.82,117.93392,2018-19,22347015.0
9206,Lance Stephenson,LAL,28,198.12,104.32616,2018-19,4449000.0
9207,Lance Thomas,NYK,31,203.2,108.86208,2018-19,7119650.0
9208,Landry Shamet,LAC,22,195.58,85.275296,2018-19,1705920.0
9209,Langston Galloway,DET,27,187.96,90.7184,2018-19,7000000.0
9210,Larry Nance Jr,CLE,26,205.74,104.32616,2018-19,2272390.0
9211,Kemba Walker,CHA,29,185.42,83.46092800000001,2018-19,12000000.0
9212,Kelly Oubre Jr,PHX,23,200.66,92.98636,2018-19,
9213,Kelly Olynyk,MIA,28,213.36,108.86208,2018-19,12537527.0
9214,Keita Bates-Diop,MIN,23,205.74,103.872568,2018-19,838464.0
9215,Jon Leuer,DET,30,208.28,103.418976,2018-19,10002681.0
9216,Omri Casspi,MEM,31,205.74,102.0582,2018-19,2176260.0
9217,Jonah Bolden,PHI,23,208.28,99.79024,2018-19,1690000.0
9218,Jonas Jerebko,GSW,32,208.28,104.779752,2018-19,2165481.0
9219,Jonas Valanciunas,MEM,27,213.36,120.20188,2018-19,16539326.0
9220,Jonathan Isaac,ORL,21,208.28,95.25432,2018-19,4969080.0
9221,Jonathon Simmons,PHI,29,198.12,88.45044,2018-19,6000000.0
9222,Jordan Bell,GSW,24,205.74,101.604608,2018-19,1378242.0
9223,Jordan Clarkson,CLE,27,195.58,87.996848,2018-19,12500000.0
9224,Jordan Loyd,TOR,25,193.04,95.25432,2018-19,77250.0
9225,Jordan McRae,WAS,28,195.58,81.19296800000001,2018-19,77250.0
9226,Jordan Sibert,ATL,26,193.04,84.821704,2018-19,
9227,Jose Calderon,DET,37,190.5,90.7184,2018-19,2393887.0
9228,Josh Hart,LAL,24,195.58,97.52228,2018-19,1655160.0
9229,Lauri Markkanen,CHI,22,213.36,108.86208,2018-19,4536120.0
9230,Josh Jackson,PHX,22,203.2,90.7184,2018-19,6041520.0
9231,Josh Richardson,MIA,25,198.12,90.7184,2018-19,9367200.0
9232,Jrue Holiday,NOP,29,193.04,92.98636,2018-19,26131111.0
9233,Juancho Hernangomez,DEN,23,205.74,104.32616,2018-19,
9234,Julian Washburn,MEM,27,203.2,94.800728,2018-19,
9235,Julius Randle,NOP,24,205.74,113.398,2018-19,8641000.0
9236,Justin Anderson,ATL,25,198.12,104.32616,2018-19,2516047.0
9237,Justin Holiday,MEM,30,198.12,82.10015200000001,2018-19,4500000.0
9238,Justin Jackson,DAL,24,203.2,95.25432,2018-19,2807880.0
9239,Justin Patton,PHI,22,213.36,109.315672,2018-19,2667600.0
9240,Justise Winslow,MIA,23,200.66,102.0582,2018-19,3448926.0
9241,Jusuf Nurkic,POR,24,213.36,124.7378,2018-19,11111111.0
9242,Kalin Lucas,DET,30,185.42,88.45044,2018-19,
9243,Karl-Anthony Towns,MIN,23,213.36,112.490816,2018-19,7839435.0
9244,Kawhi Leonard,TOR,28,200.66,104.32616,2018-19,23114066.0
9245,Josh Okogie,MIN,20,193.04,96.161504,2018-19,2163600.0
9246,LeBron James,LAL,34,203.2,113.398,2018-19,35654150.0
9247,Kadeem Allen,NYK,26,190.5,90.7184,2018-19,
9248,Lonzo Ball,LAL,21,198.12,86.18248,2018-19,7461960.0
9249,Michael Kidd-Gilchrist,CHA,25,200.66,105.233344,2018-19,13000000.0
9250,Mikal Bridges,PHX,22,200.66,95.25432,2018-19,3557400.0
9251,Mike Conley,MEM,31,185.42,79.3786,2018-19,30521115.0
9252,Mike Muscala,LAL,27,210.82,108.86208,2018-19,5000000.0
9253,Mike Scott,PHI,30,203.2,107.501304,2018-19,4320500.0
9254,Miles Bridges,CHA,21,200.66,102.0582,2018-19,3206640.0
9255,Miles Plumlee,ATL,30,210.82,112.944408,2018-19,12400000.0
9256,Milos Teodosic,LAC,32,195.58,88.904032,2018-19,6300000.0
9257,Mitchell Creek,MIN,27,198.12,102.0582,2018-19,
9258,Mitchell Robinson,NYK,21,215.9,108.86208,2018-19,1485440.0
9259,Mo Bamba,ORL,21,213.36,100.243832,2018-19,4871280.0
9260,Monte Morris,DEN,24,190.5,79.3786,2018-19,1349383.0
9261,Montrezl Harrell,LAC,25,203.2,108.86208,2018-19,
9262,Moritz Wagner,LAL,22,210.82,111.13004,2018-19,1764240.0
9263,Naz Mitrou-Long,UTA,25,193.04,98.883056,2018-19,
9264,Nemanja Bjelica,SAC,31,208.28,106.140528,2018-19,6500000.0
9265,Nene,HOU,36,210.82,113.398,2018-19,
9266,Nerlens Noel,OKC,25,210.82,99.79024,2018-19,1757429.0
9267,Nick Young,DEN,34,200.66,95.25432,2018-19,
9268,Nicolas Batum,CHA,30,203.2,90.7184,2018-19,24000000.0
9269,Nik Stauskas,CLE,25,198.12,92.98636,2018-19,1621415.0
9270,Nikola Jokic,DEN,24,213.36,113.398,2018-19,25467250.0
9271,Nikola Mirotic,MIL,28,208.28,113.398,2018-19,12500000.0
9272,Nikola Vucevic,ORL,28,213.36,117.93392,2018-19,12750000.0
9273,Noah Vonleh,NYK,23,205.74,113.398,2018-19,1621415.0
9274,Norman Powell,TOR,26,193.04,97.52228,2018-19,9367200.0
9275,Lonnie Walker IV,SAS,20,195.58,92.98636,2018-19,
9276,OG Anunoby,TOR,21,203.2,105.233344,2018-19,1952760.0
9277,Okaro White,WAS,26,203.2,92.98636,2018-19,
9278,Michael Carter-Williams,ORL,27,198.12,86.18248,2018-19,1757429.0
9279,Michael Beasley,LAL,30,205.74,106.59412,2018-19,3500000.0
9280,Myles Turner,IND,23,210.82,113.398,2018-19,3294994.0
9281,Melvin Frazier Jr,ORL,22,198.12,90.7184,2018-19,
9282,Lou Williams,LAC,32,185.42,79.3786,2018-19,
9283,Luc Mbah a Moute,LAC,32,203.2,104.32616,2018-19,4320500.0
9284,Meyers Leonard,POR,27,215.9,115.66596,2018-19,10595506.0
9285,Lorenzo Brown,TOR,28,195.58,85.728888,2018-19,1621415.0
9286,Luka Doncic,DAL,20,200.66,98.883056,2018-19,6569040.0
9287,Luke Kennard,DET,23,195.58,93.439952,2018-19,3275280.0
9288,Luke Kornet,NYK,23,215.9,113.398,2018-19,1619260.0
9289,Luol Deng,MIN,34,205.74,107.501304,2018-19,16747954.0
9290,Malachi Richardson,TOR,23,198.12,92.98636,2018-19,1569360.0
9291,Malcolm Brogdon,MIL,26,195.58,103.872568,2018-19,1544951.0
9292,Malik Beasley,DEN,22,195.58,88.45044,2018-19,1773840.0
9293,Malik Monk,CHA,21,190.5,90.7184,2018-19,3447480.0
9294,MarShon Brooks,MEM,30,195.58,90.7184,2018-19,1656092.0
9295,Marc Gasol,TOR,34,215.9,115.66596,2018-19,24119025.0
9296,Marcin Gortat,LAC,35,210.82,108.86208,2018-19,13565218.0
9297,Malcolm Miller,TOR,26,200.66,95.25432,2018-19,
9298,Marcus Derrickson,GSW,23,200.66,112.944408,2018-19,77250.0
9299,Maxi Kleber,DAL,27,210.82,108.86208,2018-19,1378242.0
9300,Maurice Harkless,POR,26,205.74,99.79024,2018-19,
9301,Marco Belinelli,SAS,33,195.58,95.25432,2018-19,6153846.0
9302,Mason Plumlee,DEN,29,210.82,106.59412,2018-19,12917808.0
9303,Marvin Williams,CHA,33,205.74,107.501304,2018-19,14087500.0
9304,Marvin Bagley III,SAC,20,210.82,106.140528,2018-19,
9305,Marquese Chriss,CLE,21,208.28,108.86208,2018-19,3206160.0
9306,Matthew Dellavedova,CLE,28,193.04,90.7184,2018-19,9607500.0
9307,Markelle Fultz,ORL,21,193.04,90.7184,2018-19,8339880.0
9308,Mario Hezonja,NYK,24,203.2,102.0582,2018-19,6500000.0
9309,Marcus Smart,BOS,25,193.04,99.79024,2018-19,11160716.0
9310,Markieff Morris,OKC,29,208.28,111.13004,2018-19,8600000.0
9311,Marcus Morris Sr,BOS,29,205.74,106.59412,2018-19,
9312,Jared Dudley,LAL,34,198.12,107.501304,2019-20,1620564.0
9313,Jabari Parker,SAC,25,203.2,111.13004,2019-20,6500000.0
9314,James Johnson,MIN,33,200.66,108.86208,2019-20,15349400.0
9315,James Harden,HOU,30,195.58,99.79024,2019-20,38199000.0
9316,James Ennis III,ORL,29,198.12,97.52228,2019-20,1882867.0
9317,Jamal Murray,DEN,23,193.04,97.52228,2019-20,4444746.0
9318,Jamal Crawford,BKN,40,195.58,90.7184,2019-20,
9319,Jalen McDaniels,CHA,22,208.28,92.98636,2019-20,898310.0
9320,Jalen Brunson,DAL,23,185.42,86.18248,2019-20,1416852.0
9321,Jakob Poeltl,SAS,24,215.9,111.13004,2019-20,3754886.0
9322,Jake Layman,MIN,26,203.2,94.800728,2019-20,3581986.0
9323,JaMychal Green,LAC,30,203.2,102.965384,2019-20,4767000.0
9324,Jahlil Okafor,NOP,24,208.28,122.46984,2019-20,1702486.0
9325,Jae Crowder,MIA,29,198.12,106.59412,2019-20,7815533.0
9326,JaVale McGee,LAL,32,213.36,122.46984,2019-20,4000000.0
9327,Jacob Evans,MIN,23,193.04,95.25432,2019-20,1925880.0
9328,Jalen Lecque,PHX,20,193.04,83.91452,2019-20,898310.0
9329,Jared Harper,NYK,22,177.8,79.3786,2019-20,
9330,Jeff Green,HOU,33,203.2,106.59412,2019-20,439475.0
9331,Jarred Vanderbilt,MIN,21,205.74,97.068688,2019-20,1416852.0
9332,Jeremy Pargo,GSW,34,187.96,99.336648,2019-20,
9333,Jeremy Lamb,IND,28,195.58,81.64656,2019-20,10500000.0
9334,JaKarr Sampson,IND,27,200.66,97.068688,2019-20,1620564.0
9335,Jerian Grant,WAS,27,193.04,89.811216,2019-20,
9336,Jeremiah Martin,BKN,24,187.96,83.91452,2019-20,
9337,Jerami Grant,DEN,26,203.2,95.25432,2019-20,9346153.0
9338,Jeff Teague,ATL,32,190.5,88.45044,2019-20,19000000.0
9339,Jayson Tatum,BOS,22,203.2,95.25432,2019-20,7830000.0
9340,Jaylen Nowell,MIN,20,193.04,91.171992,2019-20,1400000.0
9341,Jaylen Hoard,POR,21,203.2,97.975872,2019-20,
9342,Jaylen Brown,BOS,23,198.12,101.151016,2019-20,6534829.0
9343,Jaxson Hayes,NOP,20,210.82,99.79024,2019-20,4862040.0
9344,Javonte Green,BOS,26,193.04,92.98636,2019-20,898310.0
9345,Jarrod Uthoff,WAS,27,205.74,99.79024,2019-20,
9346,Jarrett Culver,MIN,21,198.12,88.45044,2019-20,5813640.0
9347,Jarrett Allen,BKN,22,210.82,110.222856,2019-20,2376840.0
9348,Jarrell Brantley,UTA,24,195.58,113.398,2019-20,
9349,Jaren Jackson Jr,MEM,20,210.82,109.769264,2019-20,6927480.0
9350,Ja Morant,MEM,20,190.5,78.92500799999999,2019-20,8730240.0
9351,Gary Payton II,WAS,27,190.5,88.45044,2019-20,1052909.0
9352,JJ Redick,NOP,36,190.5,90.7184,2019-20,13486300.0
9353,Goga Bitadze,IND,20,210.82,113.398,2019-20,2816760.0
9354,Glenn Robinson III,PHI,26,198.12,100.697424,2019-20,1620564.0
9355,Giannis Antetokounmpo,MIL,25,210.82,109.769264,2019-20,25842697.0
9356,Georges Niang,UTA,27,200.66,104.32616,2019-20,1645357.0
9357,George Hill,MIL,34,190.5,85.275296,2019-20,9133907.0
9358,Gary Trent Jr,POR,21,195.58,94.800728,2019-20,1416852.0
9359,Gary Harris,DEN,25,193.04,95.25432,2019-20,17839286.0
9360,Goran Dragic,MIA,34,190.5,86.18248,2019-20,19217900.0
9361,Gary Clark,ORL,25,198.12,102.0582,2019-20,555409.0
9362,Garrett Temple,BKN,34,195.58,88.45044,2019-20,4767000.0
9363,Gabe Vincent,MIA,24,190.5,90.7184,2019-20,
9364,Furkan Korkmaz,PHI,22,200.66,91.625584,2019-20,1620564.0
9365,Fred VanVleet,TOR,26,185.42,89.357624,2019-20,9346153.0
9366,Jerome Robinson,WAS,23,193.04,86.18248,2019-20,3567720.0
9367,Frank Mason,MIL,26,180.34,86.18248,2019-20,
9368,Frank Ntilikina,NYK,21,193.04,90.7184,2019-20,4855800.0
9369,Garrison Mathews,WAS,23,195.58,97.52228,2019-20,
9370,Gordon Hayward,BOS,30,200.66,102.0582,2019-20,32700690.0
9371,Gorgui Dieng,MEM,30,208.28,114.305184,2019-20,16229213.0
9372,Grant Williams,BOS,21,198.12,107.047712,2019-20,2379840.0
9373,JP Macura,CLE,25,193.04,92.079176,2019-20,
9374,JJ Barea,DAL,36,177.8,81.64656,2019-20,1620564.0
9375,Ivica Zubac,LAC,23,213.36,108.86208,2019-20,6481482.0
9376,Ish Smith,WAS,31,182.88,79.3786,2019-20,6000000.0
9377,Isaiah Thomas,WAS,31,175.26,83.91452,2019-20,1620564.0
9378,Isaiah Roby,OKC,22,203.2,104.32616,2019-20,1500000.0
9379,Isaiah Hartenstein,HOU,22,213.36,113.398,2019-20,1416852.0
9380,Isaac Bonga,WAS,20,203.2,81.64656,2019-20,1416842.0
9381,Iman Shumpert,BKN,30,195.58,96.161504,2019-20,1419138.0
9382,Ignas Brazdeikis,NYK,21,198.12,100.243832,2019-20,898310.0
9383,Ian Mahinmi,WAS,33,210.82,118.841104,2019-20,15450051.0
9384,Henry Ellenson,BKN,23,208.28,108.86208,2019-20,
9385,Hassan Whiteside,POR,31,213.36,120.20188,2019-20,27093017.0
9386,Harry Giles III,SAC,22,210.82,108.86208,2019-20,2578800.0
9387,Harrison Barnes,SAC,28,203.2,102.0582,2019-20,24147727.0
9388,Hamidou Diallo,OKC,21,195.58,91.625584,2019-20,1416852.0
9389,Grayson Allen,MEM,24,193.04,89.811216,2019-20,2429400.0
9390,JR Smith,LAL,34,198.12,99.79024,2019-20,15680000.0
9391,Jevon Carter,PHX,24,185.42,90.7184,2019-20,1416852.0
9392,Kostas Antetokounmpo,LAL,22,208.28,90.7184,2019-20,
9393,Joakim Noah,LAC,35,210.82,105.233344,2019-20,
9394,Kevin Porter Jr,CLE,20,193.04,92.079176,2019-20,1290960.0
9395,Kevin Love,CLE,31,203.2,113.851592,2019-20,28942830.0
9396,Kevin Knox II,NYK,20,200.66,97.52228,2019-20,4380120.0
9397,Kevin Huerter,ATL,21,200.66,86.18248,2019-20,2636280.0
9398,Kevin Hervey,OKC,23,205.74,104.32616,2019-20,
9399,Kentavious Caldwell-Pope,LAL,27,195.58,92.532768,2019-20,8089282.0
9400,Kent Bazemore,SAC,30,193.04,88.45044,2019-20,19269662.0
9401,Kevon Looney,GSW,24,205.74,100.697424,2019-20,4464226.0
9402,Kenrich Williams,NOP,25,198.12,95.25432,2019-20,1416852.0
9403,Kemba Walker,BOS,30,182.88,83.46092800000001,2019-20,32742000.0
9404,Kelly Oubre Jr,PHX,24,200.66,92.079176,2019-20,15625000.0
9405,Kelly Olynyk,MIA,29,210.82,108.86208,2019-20,12667885.0
9406,Keldon Johnson,SAS,20,195.58,99.79024,2019-20,1950600.0
9407,Kelan Martin,MIN,24,195.58,104.32616,2019-20,
9408,Keita Bates-Diop,DEN,24,203.2,103.872568,2019-20,1416852.0
9409,Kawhi Leonard,LAC,29,200.66,102.0582,2019-20,32742000.0
9410,Kendrick Nunn,MIA,24,187.96,86.18248,2019-20,1416852.0
9411,Khem Birch,ORL,27,205.74,105.68693600000002,2019-20,3000000.0
9412,Khris Middleton,MIL,28,200.66,100.697424,2019-20,30603448.0
9413,Khyri Thomas,DET,24,190.5,95.25432,2019-20,1416852.0
9414,Larry Nance Jr,CLE,27,200.66,111.13004,2019-20,12727273.0
9415,Frank Kaminsky,PHX,27,213.36,108.86208,2019-20,4767000.0
9416,Langston Galloway,DET,28,185.42,90.7184,2019-20,7333333.0
9417,Landry Shamet,LAC,23,193.04,86.18248,2019-20,1995120.0
9418,Lance Thomas,BKN,32,203.2,102.0582,2019-20,7119650.0
9419,LaMarcus Aldridge,SAS,34,210.82,113.398,2019-20,26000000.0
9420,Kyrie Irving,BKN,28,187.96,88.45044,2019-20,31742000.0
9421,Kyle O'Quinn,PHI,30,205.74,113.398,2019-20,1620564.0
9422,Kyle Lowry,TOR,34,182.88,88.904032,2019-20,34996296.0
9423,Kyle Kuzma,LAL,24,203.2,100.243832,2019-20,1974600.0
9424,Kyle Korver,MIL,39,200.66,96.161504,2019-20,1620564.0
9425,Kyle Guy,SAC,22,185.42,75.749864,2019-20,
9426,Kyle Anderson,MEM,26,205.74,104.32616,2019-20,9073050.0
9427,Kyle Alexander,MIA,23,208.28,97.975872,2019-20,
9428,Ky Bowman,GSW,23,185.42,84.821704,2019-20,350189.0
9429,Kristaps Porzingis,DAL,24,220.98,108.86208,2019-20,27285000.0
9430,Kris Dunn,CHI,26,190.5,92.98636,2019-20,5348007.0
9431,Karl-Anthony Towns,MIN,24,210.82,112.490816,2019-20,27285000.0
9432,Kadeem Allen,NYK,27,185.42,90.7184,2019-20,
9433,KZ Okpala,MIA,21,203.2,97.52228,2019-20,898310.0
9434,Juwan Morgan,UTA,23,200.66,105.233344,2019-20,746054.0
9435,Jordan McRae,DET,29,195.58,81.19296800000001,2019-20,1645357.0
9436,Jordan McLaughlin,MIN,24,180.34,83.91452,2019-20,
9437,Jordan Clarkson,UTA,28,193.04,87.996848,2019-20,13437500.0
9438,Jordan Bone,DET,22,190.5,81.64656,2019-20,
9439,Jordan Bell,CLE,25,203.2,97.975872,2019-20,1620564.0
9440,Jonathan Isaac,ORL,22,210.82,104.32616,2019-20,5806440.0
9441,Jonas Valanciunas,MEM,28,210.82,120.20188,2019-20,16000000.0
9442,Jonah Bolden,PHX,24,203.2,102.0582,2019-20,1698450.0
9443,Johnathan Williams,WAS,25,205.74,103.418976,2019-20,
9444,Johnathan Motley,LAC,25,203.2,104.32616,2019-20,
9445,John Konchar,MEM,24,195.58,95.25432,2019-20,
9446,John Henson,DET,29,205.74,99.336648,2019-20,9732396.0
9447,John Collins,ATL,22,205.74,106.59412,2019-20,2686560.0
9448,Joel Embiid,PHI,26,213.36,127.00576,2019-20,27504630.0
9449,Joe Ingles,UTA,32,200.66,99.79024,2019-20,11954546.0
9450,Joe Harris,BKN,28,198.12,99.79024,2019-20,7666667.0
9451,Joe Chealey,CHA,24,193.04,86.18248,2019-20,
9452,Jordan Poole,GSW,21,193.04,87.996848,2019-20,1964760.0
9453,Jimmy Butler,MIA,30,200.66,104.32616,2019-20,32742000.0
9454,Josh Gray,NOP,26,182.88,81.64656,2019-20,
9455,Josh Jackson,MEM,23,203.2,93.893544,2019-20,7059480.0
9456,Jusuf Nurkic,POR,25,213.36,131.54168,2019-20,13125000.0
9457,Justise Winslow,MEM,24,198.12,100.697424,2019-20,13000000.0
9458,Justin Wright-Foreman,UTA,22,182.88,86.18248,2019-20,
9459,Justin Robinson,WAS,22,185.42,88.45044,2019-20,898310.0
9460,Justin Patton,DET,23,210.82,109.315672,2019-20,1620564.0
9461,Justin James,SAC,23,200.66,86.18248,2019-20,898310.0
9462,Justin Jackson,DAL,25,200.66,99.79024,2019-20,3280920.0
9463,Justin Holiday,IND,31,198.12,81.64656,2019-20,4767000.0
9464,Justin Anderson,BKN,26,195.58,104.779752,2019-20,
9465,Julius Randle,NYK,25,203.2,113.398,2019-20,18000000.0
9466,Juancho Hernangomez,MIN,24,205.74,97.068688,2019-20,
9467,Juan Toscano-Anderson,GSW,27,198.12,94.800728,2019-20,350189.0
9468,Jrue Holiday,NOP,30,190.5,92.98636,2019-20,26231111.0
9469,Josh Richardson,PHI,26,195.58,90.7184,2019-20,10116576.0
9470,Josh Reaves,DAL,23,193.04,97.068688,2019-20,
9471,Josh Okogie,MIN,21,193.04,96.615096,2019-20,2530680.0
9472,Josh Magette,ORL,30,185.42,72.57472,2019-20,
9473,Josh Hart,NOP,25,195.58,97.52228,2019-20,1655160.0
9474,Frank Jackson,NOP,22,190.5,92.98636,2019-20,1618520.0
9475,Bam Adebayo,MIA,22,205.74,115.66596,2019-20,3454080.0
9476,Evan Fournier,ORL,27,200.66,92.98636,2019-20,17150000.0
9477,Caleb Martin,CHA,24,195.58,92.98636,2019-20,898310.0
9478,CJ Miles,WAS,33,198.12,99.79024,2019-20,8333333.0
9479,CJ McCollum,POR,28,190.5,86.18248,2019-20,27556959.0
9480,Buddy Hield,SAC,27,193.04,99.79024,2019-20,4861208.0
9481,Bryn Forbes,SAS,26,187.96,92.98636,2019-20,2875000.0
9482,Bruno Fernando,ATL,21,205.74,108.86208,2019-20,1400000.0
9483,Bruno Caboclo,HOU,24,205.74,98.883056,2019-20,1845301.0
9484,Caleb Swanigan,POR,23,205.74,117.93392,2019-20,2033160.0
9485,Bruce Brown,DET,23,193.04,91.625584,2019-20,1416852.0
9486,Brian Bowen II,IND,21,198.12,86.18248,2019-20,
9487,Brandon Knight,DET,28,187.96,82.553744,2019-20,15643750.0
9488,Brandon Ingram,NOP,22,200.66,86.18248,2019-20,7265485.0
9489,Brandon Goodwin,ATL,24,182.88,81.64656,2019-20,522738.0
9490,Brandon Clarke,MEM,23,203.2,97.52228,2019-20,2478840.0
9491,Bradley Beal,WAS,27,190.5,93.893544,2019-20,27093019.0
9492,Brad Wanamaker,BOS,30,190.5,95.25432,2019-20,1445697.0
9493,Brook Lopez,MIL,32,213.36,127.912944,2019-20,12093023.0
9494,Cam Reddish,ATL,20,203.2,98.883056,2019-20,4245720.0
9495,Cameron Johnson,PHX,24,203.2,95.25432,2019-20,4033440.0
9496,Cameron Payne,PHX,25,185.42,83.007336,2019-20,1737145.0
9497,Clint Capela,ATL,26,208.28,108.86208,2019-20,14896552.0
9498,Christian Wood,DET,24,208.28,97.068688,2019-20,1645357.0
9499,Chris Silva,MIA,23,203.2,106.140528,2019-20,466918.0
9500,Chris Paul,OKC,35,185.42,79.3786,2019-20,38506482.0
9501,Chris Clemons,HOU,22,175.26,81.64656,2019-20,563347.0
9502,Chris Chiozza,BKN,24,180.34,79.3786,2019-20,
9503,Chris Boucher,TOR,27,205.74,90.7184,2019-20,1588231.0
9504,Chimezie Metu,SAS,23,205.74,102.0582,2019-20,1416852.0
9505,Cheick Diallo,PHX,23,203.2,99.336648,2019-20,1678854.0
9506,Chasson Randle,GSW,27,187.96,83.91452,2019-20,
9507,Charlie Brown Jr,ATL,23,198.12,90.264808,2019-20,
9508,Chandler Parsons,ATL,31,205.74,104.32616,2019-20,25102511.0
9509,Chandler Hutchison,CHI,24,200.66,95.25432,2019-20,2332320.0
9510,Cedi Osman,CLE,25,200.66,104.32616,2019-20,2907143.0
9511,Carsen Edwards,BOS,22,180.34,90.7184,2019-20,1228026.0
9512,Carmelo Anthony,POR,36,203.2,107.954896,2019-20,1364204.0
9513,Caris LeVert,BKN,25,198.12,92.98636,2019-20,2625718.0
9514,Bol Bol,DEN,20,218.44,99.79024,2019-20,
9515,Coby White,CHI,20,193.04,88.45044,2019-20,5307120.0
9516,Bojan Bogdanovic,UTA,31,203.2,102.511792,2019-20,17000000.0
9517,Bobby Portis,NYK,25,208.28,113.398,2019-20,15000000.0
9518,Allonzo Trier,NYK,24,193.04,90.7184,2019-20,3551000.0
9519,Allen Crabbe,MIN,28,195.58,96.161504,2019-20,18500000.0
9520,Alize Johnson,IND,24,200.66,96.161504,2019-20,1416852.0
9521,Alfonzo McKinnie,CLE,27,200.66,97.52228,2019-20,1500000.0
9522,Alex Len,SAC,27,213.36,113.398,2019-20,4160000.0
9523,Alex Caruso,LAL,26,195.58,84.368112,2019-20,2750000.0
9524,Alen Smailagic,GSW,19,208.28,97.52228,2019-20,898310.0
9525,Amile Jefferson,ORL,27,205.74,100.697424,2019-20,1529007.0
9526,Alec Burks,PHI,28,198.12,97.068688,2019-20,1620564.0
9527,Al Horford,PHI,34,205.74,108.86208,2019-20,28000000.0
9528,Admiral Schofield,WAS,23,195.58,109.315672,2019-20,1000000.0
