Player Name,Season,Salary
Nate Robinson,2012-13,1146337.0
Jarrett Jack,2012-13,5580000.0
Francisco Garcia,2012-13,6100000.0
Johan Petro,2012-13,3500000.0
Jason Maxiell,2012-13,5000000.0
Linas Kleiza,2012-13,4600000.0
David Lee,2012-13,12744000.0
Louis Williams,2012-13,5000000.0
Monta Ellis,2012-13,11000000.0
Ryan Gomes,2012-13,4000000.0
Alan Anderson,2012-13,885120.0
Amir Johnson,2012-13,6000000.0
Earl Barron,2012-13,339726.0
Ersan Ilyasova,2012-13,7900000.0
Brandon Bass,2012-13,6500000.0
Shavlik Randolph,2012-13,280286.0
Ronnie Price,2012-13,1146337.0
CJ Miles,2012-13,2225000.0
Andray Blatche,2012-13,7972891.0
John Lucas,2012-13,1500000.0
Andrea Bargnani,2012-13,10000000.0
LaMarcus Aldridge,2012-13,13000000.0
Tyrus Thomas,2012-13,8000000.0
Brandon Roy,2012-13,21459805.0
Randy Foye,2012-13,2500000.0
Rudy Gay,2012-13,16460532.0
JJ Redick,2012-13,6000000.0
Thabo Sefolosha,2012-13,3600000.0
Ronnie Brewer,2012-13,1069509.0
Shawne Williams,2012-13,3158000.0
Renaldo Balkman,2012-13,1675000.0
Rajon Rondo,2012-13,11000000.0
Kyle Lowry,2012-13,5750000.0
Shannon Brown,2012-13,3500000.0
Jordan Farmar,2012-13,1500000.0
James White,2012-13,854389.0
Mickael Gelabale,2012-13,452323.0
Solomon Jones,2012-13,62912.0
Chuck Hayes,2012-13,5486250.0
Ronny Turiaf,2012-13,1146337.0
Paul Millsap,2012-13,7200000.0
Steve Novak,2012-13,4054055.0
Ryan Hollins,2012-13,1069509.0
Daniel Gibson,2012-13,4792332.0
Jose Juan Barea,2012-13,4493000.0
Chris Quinn,2012-13,169339.0
PJ Tucker,2012-13,762195.0
Kelenna Azubuike,2012-13,992680.0
Will Conroy,2012-13,854389.0
Kevin Durant,2012-13,17548838.0
Al Horford,2012-13,12000000.0
Mike Conley,2012-13,7180000.0
Jeff Green,2012-13,8100000.0
Luis Scola,2012-13,4500000.0
Corey Brewer,2012-13,3243000.0
Brandan Wright,2012-13,992680.0
Joakim Noah,2012-13,11050000.0
Spencer Hawes,2012-13,6500000.0
Thaddeus Young,2012-13,8039130.0
Rodney Stuckey,2012-13,8500000.0
Nick Young,2012-13,6000000.0
Marco Belinelli,2012-13,1957000.0
Jason Smith,2012-13,2500000.0
Daequan Cook,2012-13,3602675.0
Jared Dudley,2012-13,4250000.0
Wilson Chandler,2012-13,5930415.0
Aaron Brooks,2012-13,5750000.0
Arron Afflalo,2012-13,7562500.0
Ian Mahinmi,2012-13,4000000.0
Glen Davis,2012-13,6400000.0
Carl Landry,2012-13,4000000.0
Joel Anthony,2012-13,3750000.0
Ramon Sessions,2012-13,5000000.0
Marcin Gortat,2012-13,7258960.0
Josh McRoberts,2012-13,3135000.0
Dominic McGuire,2012-13,1195578.0
CJ Watson,2012-13,992680.0
Derrick Rose,2012-13,16402500.0
Michael Beasley,2012-13,5750000.0
OJ Mayo,2012-13,4020000.0
Russell Westbrook,2012-13,13668750.0
Kevin Love,2012-13,13668750.0
Marc Gasol,2012-13,13891359.0
Danilo Gallinari,2012-13,9439000.0
Eric Gordon,2012-13,13668750.0
DJ Augustin,2012-13,3500000.0
Brook Lopez,2012-13,13668000.0
Jerryd Bayless,2012-13,3100000.0
Jason Thompson,2012-13,5250000.0
Brandon Rush,2012-13,4000000.0
Anthony Randolph,2012-13,1674641.0
Goran Dragic,2012-13,7500000.0
Robin Lopez,2012-13,4899293.0
Hamed Haddadi,2012-13,1300000.0
Marreese Speights,2012-13,4200000.0
Roy Hibbert,2012-13,13668750.0
JaVale McGee,2012-13,10000000.0
JJ Hickson,2012-13,4000000.0
Ryan Anderson,2012-13,8700000.0
Courtney Lee,2012-13,5000000.0
Kosta Koufos,2012-13,3000000.0
Nicolas Batum,2012-13,11950000.0
George Hill,2012-13,8000000.0
Darrell Arthur,2012-13,3006217.0
DJ White,2012-13,263980.0
Luc Mbah a Moute,2012-13,4794192.0
Will Bynum,2012-13,3500000.0
Mario Chalmers,2012-13,4000000.0
DeAndre Jordan,2012-13,10532977.0
Chris Douglas-Roberts,2012-13,72892.0
Anthony Morrow,2012-13,4000000.0
Anthony Tolliver,2012-13,915852.0
Cartier Martin,2012-13,915852.0
Blake Griffin,2012-13,7226891.0
Hasheem Thabeet,2012-13,885120.0
James Harden,2012-13,5820416.0
Tyreke Evans,2012-13,5251824.0
Stephen Curry,2012-13,3958742.0
Jordan Hill,2012-13,3500000.0
DeMar DeRozan,2012-13,3344250.0
Brandon Jennings,2012-13,3179493.0
Terrence Williams,2012-13,296775.0
Gerald Henderson,2012-13,3101326.0
Tyler Hansbrough,2012-13,3055259.0
Earl Clark,2012-13,1240000.0
Austin Daye,2012-13,2958444.0
James Johnson,2012-13,2812006.0
Jrue Holiday,2012-13,2674851.0
Ty Lawson,2012-13,2544528.0
Jeff Teague,2012-13,2433076.0
Eric Maynor,2012-13,2338720.0
Darren Collison,2012-13,2319344.0
Omri Casspi,2012-13,2277306.0
Serge Ibaka,2012-13,2253061.0
BJ Mullens,2012-13,2253061.0
Rodrigue Beaubois,2012-13,2227332.0
Taj Gibson,2012-13,2155811.0
DeMarre Carroll,2012-13,885120.0
Wayne Ellington,2012-13,2083042.0
Toney Douglas,2012-13,2067880.0
Louis Amundson,2012-13,1365196.0
DeJuan Blair,2012-13,1054000.0
Sam Young,2012-13,761319.0
Jodie Meeks,2012-13,1400000.0
Marcus Thornton,2012-13,7632500.0
Danny Green,2012-13,3500000.0
Jonas Jerebko,2012-13,4500000.0
DaJuan Summers,2012-13,177024.0
Chase Budinger,2012-13,942293.0
AJ Price,2012-13,885120.0
Dante Cunningham,2012-13,2090000.0
Jeff Ayres,2012-13,854389.0
Patrick Mills,2012-13,1085120.0
Jon Brockman,2012-13,1000000.0
Wesley Matthews,2012-13,6505320.0
Garrett Temple,2012-13,572943.0
John Wall,2012-13,5915880.0
Evan Turner,2012-13,5293080.0
Derrick Favors,2012-13,4753320.0
Nikola Pekovic,2012-13,4640000.0
Wesley Johnson,2012-13,4285560.0
Timofey Mozgov,2012-13,2794621.0
Tiago Splitter,2012-13,3944000.0
DeMarcus Cousins,2012-13,3880800.0
Ekpe Udoh,2012-13,3524880.0
Greg Monroe,2012-13,3217680.0
Al-Farouq Aminu,2012-13,2947800.0
Gordon Hayward,2012-13,2709720.0
Paul George,2012-13,2574120.0
Cole Aldrich,2012-13,2445480.0
Xavier Henry,2012-13,2323200.0
Ed Davis,2012-13,2207040.0
Patrick Patterson,2012-13,2096760.0
Larry Sanders,2012-13,1991760.0
Omer Asik,2012-13,5000000.0
Luke Babbitt,2012-13,1892280.0
Kevin Seraphin,2012-13,1797600.0
Eric Bledsoe,2012-13,1707720.0
Avery Bradley,2012-13,1630800.0
James Anderson,2012-13,902002.0
Elliot Williams,2012-13,1442880.0
Trevor Booker,2012-13,1385280.0
Damion James,2012-13,50258.0
Dominique Jones,2012-13,1276560.0
Quincy Pondexter,2012-13,1234320.0
Jordan Crawford,2012-13,1198680.0
Greivis Vasquez,2012-13,1191240.0
Daniel Orton,2012-13,762195.0
Christian Eyenga,2012-13,1174080.0
Lazar Hayward,2012-13,1209260.0
Reggie Williams,2012-13,2500000.0
Lance Stephenson,2012-13,915243.0
Alonzo Gee,2012-13,3500000.0
Gary Neal,2012-13,972000.0
Samardo Samuels,2012-13,346781.0
Luke Harangody,2012-13,1054389.0
Gary Forbes,2012-13,1500000.0
Jeremy Lin,2012-13,5000000.0
Devin Ebanks,2012-13,1040000.0
Ishmael Smith,2012-13,985000.0
Patrick Beverley,2012-13,298092.0
Dexter Pittman,2012-13,854389.0
Landry Fields,2012-13,5000000.0
Jeremy Evans,2012-13,1795000.0
Jeff Adrien,2012-13,653356.0
Chris Johnson,2012-13,508586.0
Kyrie Irving,2012-13,5530080.0
Derrick Williams,2012-13,4947840.0
Enes Kanter,2012-13,4443360.0
Tristan Thompson,2012-13,4006080.0
Ricky Rubio,2012-13,3741120.0
Jan Vesely,2012-13,3294960.0
Bismack Biyombo,2012-13,3007920.0
Brandon Knight,2012-13,2755560.0
Kemba Walker,2012-13,2532960.0
Jimmer Fredette,2012-13,2406240.0
Klay Thompson,2012-13,2222160.0
Alec Burks,2012-13,2171640.0
Markieff Morris,2012-13,2063040.0
Marcus Morris,2012-13,1959960.0
Kawhi Leonard,2012-13,1861920.0
Nikola Vucevic,2012-13,1768800.0
Gustavo Ayon,2012-13,1500000.0
Iman Shumpert,2012-13,1680360.0
Chris Singleton,2012-13,1596360.0
Tobias Harris,2012-13,1524480.0
Nolan Smith,2012-13,1404960.0
Kenneth Faried,2012-13,1348800.0
Reggie Jackson,2012-13,1243080.0
MarShon Brooks,2012-13,1193280.0
Jordan Hamilton,2012-13,1153800.0
JaJuan Johnson,2012-13,1120440.0
Norris Cole,2012-13,1113600.0
Cory Joseph,2012-13,1105560.0
Jimmy Butler,2012-13,1097520.0
Jeremy Pargo,2012-13,1313845.0
Chandler Parsons,2012-13,888250.0
Tyler Honeycutt,2012-13,850000.0
Greg Stiemsma,2012-13,2575000.0
Jeremy Tyler,2012-13,762195.0
Josh Selby,2012-13,762195.0
Malcolm Lee,2012-13,762195.0
Ivan Johnson,2012-13,962195.0
E'Twaun Moore,2012-13,762195.0
Jordan Williams,2012-13,420000.0
Cory Higgins,2012-13,762195.0
Julyan Stone,2012-13,762195.0
Charles Jenkins,2012-13,762195.0
Chris Wright,2012-13,27859.0
Travis Leslie,2012-13,294835.0
Trey Thompkins,2012-13,762195.0
Darius Morris,2012-13,937195.0
Andrew Goudelock,2012-13,44835.0
Terrel Harris,2012-13,304878.0
Jon Leuer,2012-13,762195.0
Josh Harrellson,2012-13,358680.0
Justin Harper,2012-13,762195.0
DeAndre Liggins,2012-13,762195.0
Lavoy Allen,2012-13,3000000.0
Isaiah Thomas,2012-13,762195.0
Shelvin Mack,2012-13,761800.0
Lance Thomas,2012-13,762195.0
Greg Smith,2012-13,762195.0
Donald Sloan,2012-13,300395.0
Malcolm Thomas,2012-13,179340.0
Anthony Davis,2012-13,5144280.0
Michael Kidd-Gilchrist,2012-13,4602720.0
Bradley Beal,2012-13,4133280.0
Dion Waiters,2012-13,3726600.0
Thomas Robinson,2012-13,3374640.0
Jonas Valanciunas,2012-13,3374640.0
Mirza Teletovic,2012-13,3090000.0
Damian Lillard,2012-13,3065040.0
Alexey Shved,2012-13,3017943.0
Joel Freeland,2012-13,2900000.0
Harrison Barnes,2012-13,2798040.0
Terrence Ross,2012-13,2563320.0
Andre Drummond,2012-13,2356320.0
Austin Rivers,2012-13,2238360.0
Meyers Leonard,2012-13,2126520.0
Jeremy Lamb,2012-13,2020200.0
Kendall Marshall,2012-13,1919160.0
John Henson,2012-13,1823280.0
Moe Harkless,2012-13,1731960.0
Royce White,2012-13,1645440.0
Tyler Zeller,2012-13,1563120.0
Vyacheslav Kravtsov,2012-13,1500000.0
Terrence Jones,2012-13,1485000.0
Andrew Nicholson,2012-13,1418160.0
Nando De Colo,2012-13,1400000.0
Evan Fournier,2012-13,1361400.0
Donatas Motiejunas,2012-13,1361400.0
Jared Sullinger,2012-13,1306920.0
Fab Melo,2012-13,1254720.0
Victor Claver,2012-13,1254720.0
John Jenkins,2012-13,1204560.0
Jared Cunningham,2012-13,1156320.0
Tony Wroten,2012-13,1110120.0
Miles Plumlee,2012-13,1073280.0
Arnett Moultrie,2012-13,1042320.0
Perry Jones,2012-13,1035960.0
Festus Ezeli,2012-13,1020960.0
Kyle Singler,2012-13,1000000.0
Marquis Teague,2012-13,857000.0
Draymond Green,2012-13,850000.0
Kyle O'Quinn,2012-13,788872.0
Quincy Acy,2012-13,665000.0
Doron Lamb,2012-13,650000.0
Jae Crowder,2012-13,600491.0
Jeffery Taylor,2012-13,550000.0
Orlando Johnson,2012-13,550000.0
Will Barton,2012-13,550000.0
Mike Scott,2012-13,473604.0
Tyshawn Taylor,2012-13,473604.0
Tornike Shengelia,2012-13,473604.0
Bernard James,2012-13,473604.0
Quincy Miller,2012-13,473604.0
Kim English,2012-13,473604.0
Khris Middleton,2012-13,473604.0
Kent Bazemore,2012-13,473604.0
Ben Hansbrough,2012-13,473604.0
Robert Sacre,2012-13,473604.0
Brian Roberts,2012-13,473604.0
Darius Miller,2012-13,473604.0
Chris Copeland,2012-13,473604.0
Pablo Prigioni,2012-13,473604.0
DeQuan Jones,2012-13,473604.0
Diante Garrett,2012-13,473604.0
Luke Zeller,2012-13,473604.0
Kevin Murphy,2012-13,473604.0
Kevin Jones,2012-13,390000.0
Maalik Wayns,2012-13,334308.0
Jarvis Varnado,2012-13,314806.0
Micheal Eric,2012-13,300000.0
Aron Baynes,2012-13,239588.0
Dionte Christmas,2012-13,236800.0
Kris Joseph,2012-13,225657.0
Scott Machado,2012-13,225657.0
Darius Johnson-Odom,2012-13,195013.0
Tim Ohlbrecht,2012-13,142081.0
Justin Holiday,2012-13,76220.0
Jerel McNeal,2012-13,61289.0
Justin Dentmon,2012-13,44835.0
Josh Akognon,2012-13,41788.0
Henry Sims,2012-13,25073.0
Kevin Garnett,2013-14,11532468.0
Ray Allen,2013-14,3229050.0
Steve Nash,2013-14,9300500.0
Marcus Camby,2013-14,3383773.0
Jermaine O'Neal,2013-14,2000000.0
Elton Brand,2013-14,4000000.0
Derek Fisher,2013-14,1399507.0
Antawn Jamison,2013-14,1399507.0
Vince Carter,2013-14,3180000.0
Richard Hamilton,2013-14,1000000.0
Andre Miller,2013-14,5000000.0
Dirk Nowitzki,2013-14,22721381.0
Shawn Marion,2013-14,9316796.0
Paul Pierce,2013-14,15333334.0
Jason Terry,2013-14,5225000.0
Metta World Peace,2013-14,9317280.0
Al Harrington,2013-14,8548107.0
Kobe Bryant,2013-14,30453000.0
Tim Duncan,2013-14,10361446.0
Rashard Lewis,2013-14,1399507.0
Kenyon Martin,2013-14,1399507.0
Mike Miller,2013-14,7599507.0
Chauncey Billups,2013-14,2500000.0
Jamal Crawford,2013-14,5225000.0
Hidayet Turkoglu,2013-14,6650359.0
Quentin Richardson,2013-14,4208107.0
Nazr Mohammed,2013-14,1399507.0
Stephen Jackson,2013-14,238739.0
Kwame Brown,2013-14,3000000.0
Tyson Chandler,2013-14,14100538.0
Pau Gasol,2013-14,19285850.0
Jason Richardson,2013-14,6204250.0
Shane Battier,2013-14,3270000.0
Joe Johnson,2013-14,21466718.0
Richard Jefferson,2013-14,11046000.0
Jason Collins,2013-14,436316.0
Zach Randolph,2013-14,17800000.0
Brendan Haywood,2013-14,7073500.0
Andrei Kirilenko,2013-14,3183000.0
Gerald Wallace,2013-14,10105855.0
Samuel Dalembert,2013-14,3700748.0
Jamaal Tinsley,2013-14,139951.0
Tony Parker,2013-14,12500000.0
Gilbert Arenas,2013-14,22346536.0
Earl Watson,2013-14,1399507.0
Chris Andersen,2013-14,6217507.0
Mike Dunleavy,2013-14,3000000.0
Drew Gooden,2013-14,7091619.0
Nen<U+00A8><U+00BA>,2013-14,13000000.0
Amare Stoudemire,2013-14,21679893.0
Caron Butler,2013-14,8386992.0
Melvin Ely,2013-14,74469.0
Manu Ginobili,2013-14,7000000.0
Tayshaun Prince,2013-14,7235955.0
John Salmons,2013-14,7580000.0
Mike James,2013-14,889097.0
Roger Mason,2013-14,1272279.0
Carlos Boozer,2013-14,15300000.0
Jannero Pargo,2013-14,1399507.0
Rasual Butler,2013-14,1399507.0
Reggie Evans,2013-14,1695636.0
LeBron James,2013-14,19067500.0
Carmelo Anthony,2013-14,21490000.0
Chris Bosh,2013-14,19067500.0
Dwyane Wade,2013-14,18536000.0
Chris Kaman,2013-14,3183000.0
Kirk Hinrich,2013-14,4059000.0
Nick Collison,2013-14,2585668.0
Luke Ridnour,2013-14,4320000.0
David West,2013-14,12000000.0
Boris Diaw,2013-14,4702500.0
Kendrick Perkins,2013-14,8477437.0
Leandro Barbosa,2013-14,650359.0
James Jones,2013-14,1500000.0
Udonis Haslem,2013-14,4340000.0
Keith Bogans,2013-14,5058198.0
Zaza Pachulia,2013-14,5200000.0
Kyle Korver,2013-14,6760563.0
Willie Green,2013-14,1399507.0
Maurice Williams,2013-14,2652000.0
Steve Blake,2013-14,4000000.0
Dwight Howard,2013-14,20513178.0
Emeka Okafor,2013-14,14544687.0
Ben Gordon,2013-14,13200000.0
Shaun Livingston,2013-14,1265977.0
Devin Harris,2013-14,1272279.0
Josh Childress,2013-14,7405833.0
Luol Deng,2013-14,14312125.0
Andre Iguodala,2013-14,12868632.0
Andris Biedrins,2013-14,9000000.0
Kris Humphries,2013-14,12000000.0
Al Jefferson,2013-14,13500000.0
Josh Smith,2013-14,14000000.0
JR Smith,2013-14,5565000.0
Dorell Wright,2013-14,3000000.0
Jameer Nelson,2013-14,8600000.0
Tony Allen,2013-14,5000000.0
Carlos Delfino,2013-14,3250000.0
Kevin Martin,2013-14,6500000.0
Sasha Vujacic,2013-14,69791.0
Beno Udrih,2013-14,1272279.0
Anderson Varejao,2013-14,9100000.0
Matt Barnes,2013-14,3250000.0
Royal Ivey,2013-14,74839.0
Chris Duhon,2013-14,1500000.0
Trevor Ariza,2013-14,7727280.0
Matt Bonner,2013-14,3945000.0
Andrew Bogut,2013-14,14200000.0
Marvin Williams,2013-14,7500000.0
Deron Williams,2013-14,18466130.0
Chris Paul,2013-14,18668431.0
Raymond Felton,2013-14,4180000.0
Martell Webster,2013-14,5150000.0
Charlie Villanueva,2013-14,8580000.0
Jose Calderon,2013-14,6791570.0
Channing Frye,2013-14,6400000.0
Andrew Bynum,2013-14,7000000.0
Danny Granger,2013-14,14379240.0
Gerald Green,2013-14,3500000.0
Nate Robinson,2013-14,2016000.0
Jarrett Jack,2013-14,6300000.0
Francisco Garcia,2013-14,1265977.0
Jason Maxiell,2013-14,2500000.0
Linas Kleiza,2013-14,4600000.0
David Lee,2013-14,13878000.0
Louis Williams,2013-14,5225000.0
Monta Ellis,2013-14,8360000.0
Ryan Gomes,2013-14,495521.0
Alan Anderson,2013-14,947907.0
Amir Johnson,2013-14,6500000.0
Ersan Ilyasova,2013-14,7900000.0
Brandon Bass,2013-14,6750000.0
Shavlik Randolph,2013-14,306036.0
Ronnie Price,2013-14,1265977.0
CJ Miles,2013-14,2225000.0
Andray Blatche,2013-14,9170525.0
John Lucas,2013-14,1600000.0
Andrea Bargnani,2013-14,11000000.0
LaMarcus Aldridge,2013-14,14100000.0
Tyrus Thomas,2013-14,8694215.0
Brandon Roy,2013-14,17779458.0
Randy Foye,2013-14,3000000.0
Rudy Gay,2013-14,17888932.0
JJ Redick,2013-14,6500000.0
Hilton Armstrong,2013-14,296138.0
Thabo Sefolosha,2013-14,3900000.0
Ronnie Brewer,2013-14,1256250.0
Shawne Williams,2013-14,535770.0
Rajon Rondo,2013-14,12000000.0
Kyle Lowry,2013-14,6210000.0
Shannon Brown,2013-14,481562.0
Jordan Farmar,2013-14,1106942.0
Solomon Jones,2013-14,474583.0
Chuck Hayes,2013-14,5722500.0
Ronny Turiaf,2013-14,1600000.0
Paul Millsap,2013-14,9500000.0
Steve Novak,2013-14,3750001.0
Ryan Hollins,2013-14,1186459.0
Jose Juan Barea,2013-14,4687000.0
PJ Tucker,2013-14,884293.0
Greg Oden,2013-14,1027424.0
Kevin Durant,2013-14,18773176.0
Al Horford,2013-14,12000000.0
Mike Conley,2013-14,7900000.0
Jeff Green,2013-14,8700000.0
Luis Scola,2013-14,4500000.0
Corey Brewer,2013-14,4500000.0
Brandan Wright,2013-14,5000000.0
Joakim Noah,2013-14,11600000.0
Spencer Hawes,2013-14,6500000.0
Thaddeus Young,2013-14,8600000.0
Rodney Stuckey,2013-14,8500000.0
Nick Young,2013-14,1106942.0
Marco Belinelli,2013-14,2750000.0
Jason Smith,2013-14,2500000.0
Jared Dudley,2013-14,4250000.0
Wilson Chandler,2013-14,6344164.0
Aaron Brooks,2013-14,1027424.0
Arron Afflalo,2013-14,7562500.0
Ian Mahinmi,2013-14,4000000.0
Glen Davis,2013-14,6750000.0
Aaron Gray,2013-14,2612500.0
Carl Landry,2013-14,6750000.0
Joel Anthony,2013-14,3800000.0
Ramon Sessions,2013-14,5000000.0
Marcin Gortat,2013-14,7727280.0
Josh McRoberts,2013-14,2652000.0
CJ Watson,2013-14,2016000.0
Derrick Rose,2013-14,17632688.0
Michael Beasley,2013-14,7027424.0
OJ Mayo,2013-14,8000000.0
Russell Westbrook,2013-14,14693906.0
Kevin Love,2013-14,14693906.0
Marc Gasol,2013-14,14860523.0
Danilo Gallinari,2013-14,10146925.0
Eric Gordon,2013-14,14283844.0
DJ Augustin,2013-14,592279.0
Brook Lopez,2013-14,14694000.0
Jerryd Bayless,2013-14,3135000.0
Jason Thompson,2013-14,5643750.0
Brandon Rush,2013-14,4000000.0
Anthony Randolph,2013-14,1750000.0
Goran Dragic,2013-14,7500000.0
Robin Lopez,2013-14,5119761.0
Hamed Haddadi,2013-14,200000.0
Marreese Speights,2013-14,3500000.0
Roy Hibbert,2013-14,14283844.0
JaVale McGee,2013-14,10750000.0
JJ Hickson,2013-14,5150000.0
Alexis Ajinca,2013-14,635880.0
Ryan Anderson,2013-14,8308500.0
Courtney Lee,2013-14,5225000.0
Kosta Koufos,2013-14,3000000.0
Nicolas Batum,2013-14,10920250.0
George Hill,2013-14,8000000.0
Darrell Arthur,2013-14,3231683.0
Luc Mbah a Moute,2013-14,4588384.0
Will Bynum,2013-14,2790343.0
Mario Chalmers,2013-14,4000000.0
DeAndre Jordan,2013-14,10986550.0
Chris Douglas-Roberts,2013-14,535288.0
Anthony Morrow,2013-14,1027424.0
Cartier Martin,2013-14,1003248.0
Blake Griffin,2013-14,16402500.0
Hasheem Thabeet,2013-14,1200000.0
James Harden,2013-14,13668750.0
Tyreke Evans,2013-14,11796247.0
Stephen Curry,2013-14,9887642.0
Jordan Hill,2013-14,3500000.0
DeMar DeRozan,2013-14,9500000.0
Brandon Jennings,2013-14,7655503.0
Gerald Henderson,2013-14,6000000.0
Tyler Hansbrough,2013-14,3183000.0
Earl Clark,2013-14,4361518.0
Austin Daye,2013-14,947907.0
James Johnson,2013-14,507409.0
Jrue Holiday,2013-14,11000000.0
Ty Lawson,2013-14,10786517.0
Jeff Teague,2013-14,8000000.0
Eric Maynor,2013-14,2016000.0
Darren Collison,2013-14,1900000.0
Omri Casspi,2013-14,947907.0
Serge Ibaka,2013-14,12250000.0
BJ Mullens,2013-14,947907.0
Taj Gibson,2013-14,7550000.0
DeMarre Carroll,2013-14,2500000.0
Wayne Ellington,2013-14,2500000.0
Toney Douglas,2013-14,1600000.0
DeJuan Blair,2013-14,941000.0
Jodie Meeks,2013-14,1550000.0
Marcus Thornton,2013-14,8165000.0
Danny Green,2013-14,3762500.0
Jonas Jerebko,2013-14,4500000.0
Chase Budinger,2013-14,5000000.0
AJ Price,2013-14,947907.0
Dante Cunningham,2013-14,2180000.0
Jeff Ayres,2013-14,1750000.0
Patrick Mills,2013-14,1133950.0
Wesley Matthews,2013-14,6875480.0
Garrett Temple,2013-14,916099.0
John Wall,2013-14,7459924.0
Evan Turner,2013-14,6679866.0
Derrick Favors,2013-14,6008106.0
Nikola Pekovic,2013-14,12100000.0
Wesley Johnson,2013-14,916099.0
Timofey Mozgov,2013-14,4400000.0
Tiago Splitter,2013-14,10000000.0
DeMarcus Cousins,2013-14,4916973.0
Ekpe Udoh,2013-14,4469547.0
Greg Monroe,2013-14,4086453.0
Al-Farouq Aminu,2013-14,3700000.0
Gordon Hayward,2013-14,3452183.0
Paul George,2013-14,3282003.0
Cole Aldrich,2013-14,884293.0
Xavier Henry,2013-14,916099.0
Ed Davis,2013-14,3153860.0
Patrick Patterson,2013-14,3105301.0
Larry Sanders,2013-14,3053368.0
Omer Asik,2013-14,5225000.0
Luke Babbitt,2013-14,387995.0
Kevin Seraphin,2013-14,2761113.0
Eric Bledsoe,2013-14,2626473.0
Avery Bradley,2013-14,2511432.0
James Anderson,2013-14,916099.0
Elliot Williams,2013-14,797545.0
Trevor Booker,2013-14,2350820.0
Damion James,2013-14,107776.0
Quincy Pondexter,2013-14,2225478.0
Jordan Crawford,2013-14,2162418.0
Greivis Vasquez,2013-14,2150188.0
Daniel Orton,2013-14,369322.0
Reggie Williams,2013-14,111518.0
Lance Stephenson,2013-14,981349.0
Alonzo Gee,2013-14,3250000.0
Gary Neal,2013-14,3250000.0
Manny Harris,2013-14,104034.0
Jeremy Lin,2013-14,5225000.0
Ishmael Smith,2013-14,985000.0
Patrick Beverley,2013-14,788872.0
Dexter Pittman,2013-14,107776.0
Landry Fields,2013-14,5225000.0
Jeremy Evans,2013-14,1660000.0
Jeff Adrien,2013-14,916099.0
Chris Johnson,2013-14,916099.0
Mustafa Shakur,2013-14,46404.0
Kyrie Irving,2013-14,5915880.0
Derrick Williams,2013-14,5293080.0
Enes Kanter,2013-14,4753320.0
Tristan Thompson,2013-14,4285560.0
Ricky Rubio,2013-14,4002120.0
Jan Vesely,2013-14,3524880.0
Bismack Biyombo,2013-14,3217680.0
Brandon Knight,2013-14,2947800.0
Kemba Walker,2013-14,2709720.0
Jimmer Fredette,2013-14,2813399.0
Klay Thompson,2013-14,3245151.0
Alec Burks,2013-14,2323200.0
Markieff Morris,2013-14,2207040.0
Marcus Morris,2013-14,2096760.0
Kawhi Leonard,2013-14,1991760.0
Nikola Vucevic,2013-14,1892280.0
Gustavo Ayon,2013-14,1500000.0
Iman Shumpert,2013-14,1797600.0
Chris Singleton,2013-14,1707720.0
Tobias Harris,2013-14,1630800.0
Kenneth Faried,2013-14,1442880.0
Reggie Jackson,2013-14,1329720.0
MarShon Brooks,2013-14,1276560.0
Jordan Hamilton,2013-14,1234320.0
Norris Cole,2013-14,1191240.0
Cory Joseph,2013-14,1182600.0
Jimmy Butler,2013-14,1174080.0
Chandler Parsons,2013-14,926500.0
Greg Stiemsma,2013-14,2676000.0
Jeremy Tyler,2013-14,556584.0
E'Twaun Moore,2013-14,884293.0
Julyan Stone,2013-14,884293.0
Chris Wright,2013-14,139212.0
Darius Morris,2013-14,944923.0
Jon Leuer,2013-14,900000.0
Josh Harrellson,2013-14,884293.0
DeAndre Liggins,2013-14,88429.0
Lavoy Allen,2013-14,3120000.0
Isaiah Thomas,2013-14,884293.0
Shelvin Mack,2013-14,884293.0
Lance Thomas,2013-14,884293.0
Greg Smith,2013-14,884293.0
Donald Sloan,2013-14,884293.0
Malcolm Thomas,2013-14,702233.0
